Year,Snowline_elev
2000.0,785.0371962441059
2001.0,817.0675176808792
2002.0,773.056138243266
2003.0,796.6246010630048
2004.0,796.5568121751069
2005.0,767.2941318383376
2006.0,785.4920543594078
2007.0,735.378214919087
2008.0,790.7042406068681
2009.0,790.8384623376388
2010.0,775.8335671361566
2011.0,788.2320597120323
2012.0,768.0202399473628
2013.0,804.2892563928866
2014.0,752.3781771742623
2015.0,743.963952343349
2016.0,815.1198789662295
2017.0,768.5095897059197
2018.0,749.9895744958275
2019.0,789.6563913752927
2020.0,771.3769247962185
2021.0,802.1184043823574
2022.0,807.8214358318473
2023.0,793.661245005436
2024.0,816.7065318186927
