Year,Elevation,SCA,CCA
2000.0,0.0,0.00,28.85
2000.0,100.0,0.00,33.30
2000.0,200.0,0.00,27.29
2000.0,300.0,0.00,23.04
2000.0,400.0,0.00,18.90
2000.0,500.0,0.00,15.49
2000.0,600.0,0.00,14.07
2000.0,700.0,0.00,13.19
2000.0,800.0,0.00,12.64
2000.0,900.0,0.00,12.24
2000.0,1000.0,0.00,11.85
2000.0,1100.0,0.01,11.59
2000.0,1200.0,0.01,11.70
2000.0,1300.0,0.02,11.82
2000.0,1400.0,0.11,12.18
2000.0,1500.0,0.28,12.96
2000.0,1600.0,0.49,13.41
2000.0,1700.0,0.71,14.12
2000.0,1800.0,0.87,14.67
2000.0,1900.0,1.03,14.97
2000.0,2000.0,1.39,15.36
2000.0,2100.0,1.89,15.71
2000.0,2200.0,2.65,15.99
2000.0,2300.0,3.60,16.11
2000.0,2400.0,4.54,16.05
2000.0,2500.0,5.64,16.05
2000.0,2600.0,6.80,16.20
2000.0,2700.0,8.21,16.32
2000.0,2800.0,9.67,16.48
2000.0,2900.0,11.20,16.60
2000.0,3000.0,12.63,16.85
2000.0,3100.0,14.41,17.10
2000.0,3200.0,15.96,17.20
2000.0,3300.0,17.94,17.62
2000.0,3400.0,19.98,18.01
2000.0,3500.0,22.33,18.18
2000.0,3600.0,24.59,18.39
2000.0,3700.0,27.68,18.76
2000.0,3800.0,31.03,19.05
2000.0,3900.0,32.84,19.23
2000.0,4000.0,33.47,19.28
2000.0,4100.0,33.01,19.30
2000.0,4200.0,33.12,19.36
2000.0,4300.0,34.06,19.47
2000.0,4400.0,34.91,19.74
2000.0,4500.0,35.37,20.33
2000.0,4600.0,35.32,20.74
2000.0,4700.0,34.42,20.98
2000.0,4800.0,34.35,21.30
2000.0,4900.0,33.44,21.76
2000.0,5000.0,33.55,21.93
2000.0,5100.0,33.44,22.30
2000.0,5200.0,34.62,22.94
2000.0,5300.0,34.35,23.76
2000.0,5400.0,33.25,24.30
2000.0,5500.0,31.54,24.66
2000.0,5600.0,31.00,25.87
2000.0,5700.0,31.40,26.39
2000.0,5800.0,32.03,28.04
2000.0,5900.0,32.16,28.51
2000.0,6000.0,29.53,27.68
2000.0,6100.0,35.83,29.19
2001.0,0.0,0.00,29.67
2001.0,100.0,0.00,35.77
2001.0,200.0,0.00,30.76
2001.0,300.0,0.00,25.26
2001.0,400.0,0.00,19.88
2001.0,500.0,0.00,15.08
2001.0,600.0,0.00,12.38
2001.0,700.0,0.00,10.58
2001.0,800.0,0.00,8.86
2001.0,900.0,0.00,7.79
2001.0,1000.0,0.00,7.17
2001.0,1100.0,0.00,6.87
2001.0,1200.0,0.00,6.77
2001.0,1300.0,0.00,6.70
2001.0,1400.0,0.00,6.66
2001.0,1500.0,0.01,6.70
2001.0,1600.0,0.03,6.82
2001.0,1700.0,0.04,6.93
2001.0,1800.0,0.05,7.07
2001.0,1900.0,0.05,7.23
2001.0,2000.0,0.05,7.34
2001.0,2100.0,0.06,7.47
2001.0,2200.0,0.09,7.66
2001.0,2300.0,0.16,7.80
2001.0,2400.0,0.26,7.87
2001.0,2500.0,0.41,8.03
2001.0,2600.0,0.62,8.25
2001.0,2700.0,0.92,8.39
2001.0,2800.0,1.34,8.61
2001.0,2900.0,1.92,8.77
2001.0,3000.0,2.61,8.98
2001.0,3100.0,3.86,9.30
2001.0,3200.0,4.97,9.52
2001.0,3300.0,6.67,10.00
2001.0,3400.0,8.58,10.54
2001.0,3500.0,10.75,11.14
2001.0,3600.0,12.84,11.73
2001.0,3700.0,15.93,12.54
2001.0,3800.0,18.95,13.41
2001.0,3900.0,20.84,13.88
2001.0,4000.0,22.16,14.12
2001.0,4100.0,22.67,14.22
2001.0,4200.0,23.99,14.32
2001.0,4300.0,26.15,14.34
2001.0,4400.0,27.87,14.71
2001.0,4500.0,28.79,15.37
2001.0,4600.0,29.56,15.80
2001.0,4700.0,29.82,16.08
2001.0,4800.0,30.42,16.55
2001.0,4900.0,29.53,17.13
2001.0,5000.0,29.97,17.39
2001.0,5100.0,31.18,18.04
2001.0,5200.0,33.69,18.77
2001.0,5300.0,34.49,19.72
2001.0,5400.0,34.43,19.84
2001.0,5500.0,32.49,20.09
2001.0,5600.0,31.66,21.20
2001.0,5700.0,33.38,21.49
2001.0,5800.0,33.88,23.34
2001.0,5900.0,36.72,23.94
2001.0,6000.0,31.86,24.29
2001.0,6100.0,35.80,24.30
2002.0,0.0,0.00,20.34
2002.0,100.0,0.00,22.81
2002.0,200.0,0.00,18.11
2002.0,300.0,0.00,15.50
2002.0,400.0,0.00,13.20
2002.0,500.0,0.01,11.58
2002.0,600.0,0.02,10.59
2002.0,700.0,0.01,9.82
2002.0,800.0,0.01,9.09
2002.0,900.0,0.00,8.42
2002.0,1000.0,0.01,7.85
2002.0,1100.0,0.02,7.51
2002.0,1200.0,0.03,7.44
2002.0,1300.0,0.07,7.58
2002.0,1400.0,0.14,7.88
