Year,Snowline_elev
2000.0,4625.500563203385
2001.0,4587.746495558259
2002.0,4545.309430216643
2003.0,4546.692908984724
2004.0,4596.873909645234
2005.0,4540.314968619527
2006.0,4651.2846964470245
2007.0,4708.88138028491
2008.0,4636.980415677673
2009.0,4687.675685015568
2010.0,4594.72917315144
2011.0,4450.1602944505485
2012.0,4596.367591277844
2013.0,4477.587865465185
2014.0,4654.877060390849
2015.0,4659.053220135424
2016.0,4519.902425694567
2017.0,4563.101224480952
2018.0,4368.955640337494
2019.0,4584.374258477529
2020.0,4661.290132040657
2021.0,4685.645673605382
2022.0,4656.988673088502
2023.0,4697.6272614273075
2024.0,4744.749709000143
