Elevation,Tendencia
0.0,0.0
100.0,0.0
200.0,2.242155103211509E-5
300.0,0.0016501629951965237
400.0,-0.0013379853741926457
500.0,0.0022235261615770855
600.0,0.0060416523342558025
700.0,0.013710158845160766
800.0,0.007574167966116475
900.0,0.0044619725948392905
1000.0,0.002320059652677922
1100.0,-0.0028270973640237636
1200.0,-0.023262973503476978
1300.0,-0.06874063596668523
1400.0,-0.12146840076080812
1500.0,-0.20077915923260303
1600.0,-0.3488526160306522
1700.0,-0.6264918164582783
1800.0,-0.8307896753388132
1900.0,-1.0063349558123724
2000.0,-1.2196214748503504
2100.0,-1.261723067742391
2200.0,-1.5307666216903746
2300.0,-1.7676329862792144
2400.0,-2.1029017335690448
2500.0,-2.537197724759959
2600.0,-2.9772142857978183
2700.0,-3.4617603200975307
2800.0,-3.948387385756966
2900.0,-4.589495122041761
3000.0,-5.276715435802384
3100.0,-5.9163637766812895
3200.0,-6.130758592185166
3300.0,-6.620612854388412
3400.0,-6.768019935624546
3500.0,-7.284604316546764
3600.0,-7.336307716676786
3700.0,-7.648520466027425
3800.0,-8.068231378400093
3900.0,-8.071428571428571
