Elevation,Tendencia
400.0,0.7550930898675259
500.0,0.18879912352969083
600.0,0.21874509531288355
700.0,0.15539906855030558
800.0,0.06569041746439679
900.0,-0.08581272994890086
1000.0,-0.32230297326890095
1100.0,-0.5376587077074687
1200.0,-0.7239298202473228
1300.0,-1.0681884947765976
1400.0,-1.0317021780064646
1500.0,-0.9982027113847256
1600.0,-1.1664983317047268
1700.0,-0.9999202514425107
1800.0,-1.1211153950799984
1900.0,-1.1825931327058197
2000.0,-0.48739495798319327
2100.0,0.0
