Year,Snowline_elev
2000.0,473.68
2001.0,471.20
2002.0,449.48
2003.0,457.69
2004.0,447.67
2005.0,458.97
2006.0,435.48
2007.0,437.40
2008.0,422.30
2009.0,439.45
2010.0,442.96
2011.0,438.16
2012.0,447.36
2013.0,458.13
2014.0,432.12
2015.0,433.00
2016.0,458.97
2017.0,461.20
2018.0,436.82
2019.0,439.32
2020.0,451.01
2021.0,441.25
2022.0,438.99
2023.0,437.19
2024.0,421.30
