Year,Elevation,SCA,CCA
2000.0,0.0,9.20,36.54
2000.0,100.0,21.07,54.84
2000.0,200.0,33.16,71.17
2000.0,300.0,39.36,76.68
2000.0,400.0,46.47,80.07
2000.0,500.0,53.95,82.42
2000.0,600.0,57.62,82.67
2000.0,700.0,63.16,82.69
2000.0,800.0,70.80,81.81
2000.0,900.0,79.69,80.22
2000.0,1000.0,89.79,77.43
2000.0,1100.0,97.03,74.16
2000.0,1200.0,99.27,71.27
2000.0,1300.0,99.68,71.92
2000.0,1400.0,99.74,71.82
2000.0,1500.0,99.75,70.90
2000.0,1600.0,99.67,70.49
2000.0,1700.0,99.58,69.52
2000.0,1800.0,99.50,69.66
2000.0,1900.0,99.52,69.21
2000.0,2000.0,99.49,68.12
2000.0,2100.0,99.57,66.53
2000.0,2200.0,99.57,65.31
2000.0,2300.0,99.65,64.62
2000.0,2400.0,99.66,64.50
2000.0,2500.0,99.62,63.25
2000.0,2600.0,99.54,62.45
2000.0,2700.0,99.61,61.04
2000.0,2800.0,99.68,60.40
2000.0,2900.0,99.58,60.36
2000.0,3000.0,99.68,59.71
2000.0,3100.0,99.89,60.26
2000.0,3200.0,99.71,60.22
2000.0,3300.0,99.43,60.23
2001.0,0.0,8.11,35.25
2001.0,100.0,17.79,53.27
2001.0,200.0,28.08,69.52
2001.0,300.0,33.23,75.13
2001.0,400.0,40.23,78.84
2001.0,500.0,48.54,81.57
2001.0,600.0,53.37,82.36
2001.0,700.0,60.69,82.85
2001.0,800.0,70.63,82.46
2001.0,900.0,80.99,81.44
2001.0,1000.0,91.66,79.75
2001.0,1100.0,97.93,77.25
2001.0,1200.0,99.48,74.97
2001.0,1300.0,99.65,75.21
2001.0,1400.0,99.70,74.03
2001.0,1500.0,99.66,72.97
2001.0,1600.0,99.58,72.49
2001.0,1700.0,99.60,72.00
2001.0,1800.0,99.65,71.51
2001.0,1900.0,99.66,70.93
2001.0,2000.0,99.61,70.46
2001.0,2100.0,99.52,69.60
2001.0,2200.0,99.56,68.92
2001.0,2300.0,99.56,68.88
2001.0,2400.0,99.59,68.87
2001.0,2500.0,99.57,68.02
2001.0,2600.0,99.57,67.32
2001.0,2700.0,99.62,67.05
2001.0,2800.0,99.59,66.87
2001.0,2900.0,99.73,66.60
2001.0,3000.0,99.79,66.09
2001.0,3100.0,99.70,65.17
2001.0,3200.0,99.73,64.04
2001.0,3300.0,99.55,63.98
2002.0,0.0,8.42,28.47
2002.0,100.0,17.51,45.59
2002.0,200.0,27.24,60.96
2002.0,300.0,32.12,67.08
2002.0,400.0,38.99,71.32
2002.0,500.0,48.12,74.73
2002.0,600.0,53.60,75.59
2002.0,700.0,61.85,76.37
2002.0,800.0,72.18,76.11
2002.0,900.0,82.07,75.16
2002.0,1000.0,91.88,72.22
2002.0,1100.0,97.74,67.54
2002.0,1200.0,99.39,64.43
2002.0,1300.0,99.63,64.64
2002.0,1400.0,99.68,64.22
2002.0,1500.0,99.65,63.01
2002.0,1600.0,99.58,61.96
2002.0,1700.0,99.52,60.99
2002.0,1800.0,99.51,60.50
2002.0,1900.0,99.53,59.65
2002.0,2000.0,99.47,59.71
2002.0,2100.0,99.50,58.98
2002.0,2200.0,99.54,58.30
2002.0,2300.0,99.63,59.45
2002.0,2400.0,99.66,59.91
2002.0,2500.0,99.58,58.67
2002.0,2600.0,99.65,58.06
2002.0,2700.0,99.73,58.03
2002.0,2800.0,99.79,57.59
2002.0,2900.0,99.68,57.55
2002.0,3000.0,99.65,57.32
2002.0,3100.0,99.97,57.51
2002.0,3200.0,100.00,56.89
2002.0,3300.0,100.00,56.35
2003.0,0.0,8.00,25.39
2003.0,100.0,16.68,43.40
2003.0,200.0,25.74,59.44
2003.0,300.0,29.65,66.21
2003.0,400.0,35.33,71.01
2003.0,500.0,43.39,74.94
2003.0,600.0,47.34,76.47
2003.0,700.0,54.20,77.49
2003.0,800.0,63.55,77.75
2003.0,900.0,74.07,76.76
2003.0,1000.0,86.21,75.60
2003.0,1100.0,95.62,72.89
2003.0,1200.0,98.62,70.20
2003.0,1300.0,99.26,70.29
2003.0,1400.0,99.41,69.26
2003.0,1500.0,99.37,68.51
2003.0,1600.0,99.32,67.81
2003.0,1700.0,99.33,66.58
2003.0,1800.0,99.29,65.91
2003.0,1900.0,99.24,65.15
2003.0,2000.0,99.14,65.11
2003.0,2100.0,99.18,64.51
2003.0,2200.0,99.24,64.41
2003.0,2300.0,99.34,64.99
2003.0,2400.0,99.32,65.29
2003.0,2500.0,99.24,64.43
2003.0,2600.0,99.31,64.33
2003.0,2700.0,99.47,65.57
2003.0,2800.0,99.74,64.73
2003.0,2900.0,99.73,64.18
2003.0,3000.0,99.67,63.76
2003.0,3100.0,99.75,63.93
2003.0,3200.0,99.48,65.07
2003.0,3300.0,99.50,64.40
2004.0,0.0,7.61,22.78
2004.0,100.0,15.66,39.47
2004.0,200.0,24.10,54.12
2004.0,300.0,27.09,60.58
2004.0,400.0,32.01,65.13
2004.0,500.0,39.47,68.78
2004.0,600.0,42.33,70.17
2004.0,700.0,48.75,71.33
2004.0,800.0,58.76,71.69
2004.0,900.0,70.87,71.49
2004.0,1000.0,84.79,69.75
2004.0,1100.0,95.41,66.23
2004.0,1200.0,98.66,63.71
2004.0,1300.0,99.31,63.92
2004.0,1400.0,99.47,63.22
2004.0,1500.0,99.49,62.64
