Year,Snowline_elev
2000.0,562.78
2001.0,665.78
2002.0,441.69
2003.0,489.05
2004.0,361.40
2005.0,408.96
2006.0,515.53
2007.0,482.46
2008.0,388.24
2009.0,441.25
2010.0,402.05
2011.0,373.53
2012.0,442.40
2013.0,407.80
2014.0,456.19
2015.0,384.16
2016.0,356.22
2017.0,485.59
2018.0,450.34
2019.0,388.19
2020.0,443.30
2021.0,366.27
2022.0,427.15
2023.0,433.71
2024.0,394.81
