Year,Snowline_elev
2000.0,560.85
2001.0,592.61
2002.0,607.86
2003.0,587.63
2004.0,561.27
2005.0,546.92
2006.0,533.43
2007.0,538.88
2008.0,521.18
2009.0,530.84
2010.0,533.91
2011.0,521.03
2012.0,534.72
2013.0,589.38
2014.0,547.67
2015.0,559.46
2016.0,553.85
2017.0,566.62
2018.0,558.61
2019.0,570.03
2020.0,582.93
2021.0,538.86
2022.0,595.95
2023.0,570.73
2024.0,581.88
