Year,Snowline_elev
2000.0,740.2924795249183
2001.0,791.4725845932954
2002.0,772.4892463624344
2003.0,759.5452805323247
2004.0,761.9490253111934
2005.0,750.3067575398624
2006.0,743.234720121486
2007.0,750.6101145563777
2008.0,761.7234110160557
2009.0,743.4011081097634
2010.0,740.5422121869286
2011.0,747.9811812122512
2012.0,790.3661938449139
2013.0,823.6001971845095
2014.0,783.2818857622256
2015.0,797.2877010725326
2016.0,765.9965425931751
2017.0,755.758820574981
2018.0,737.0636740478828
2019.0,743.5982086922947
2020.0,762.9751547655474
2021.0,788.2128097478835
2022.0,763.835656760155
2023.0,753.6443980213668
2024.0,760.8961356374685
