Year,Snowline_elev
2000.0,680.61
2001.0,654.87
2002.0,662.01
2003.0,641.47
2004.0,639.40
2005.0,647.70
2006.0,632.31
2007.0,619.05
2008.0,622.98
2009.0,683.25
2010.0,621.78
2011.0,610.83
2012.0,655.18
2013.0,639.21
2014.0,648.32
2015.0,661.36
2016.0,663.00
2017.0,648.75
2018.0,618.36
2019.0,633.53
2020.0,647.02
2021.0,641.88
2022.0,636.32
2023.0,661.79
2024.0,642.76
