Year,Snowline_elev
2000.0,899.20
2001.0,928.71
2002.0,842.92
2003.0,821.79
2004.0,821.27
2005.0,845.32
2006.0,843.58
2007.0,837.60
2008.0,852.63
2009.0,851.18
2010.0,854.24
2011.0,863.53
2012.0,812.34
2013.0,841.35
2014.0,807.32
2015.0,796.31
2016.0,839.86
2017.0,877.57
2018.0,814.75
2019.0,848.15
2020.0,843.78
2021.0,819.70
2022.0,860.89
2023.0,849.51
2024.0,842.84
