Sen_slope,Area
n10,5.47
n09,2.86
n08,3.3
n07,4.95
n06,12.62
n05,15.99
n04,21.77
n03,21.1
n02,8.36
n01,5.35
n00,4.5
p00,331.65
p01,526.7
p02,114.15
p03,6.71
p04,0.42
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
