Sen_slope,Area
n10,21.98
n09,15.81
n08,36.62
n07,65.49
n06,155.29
n05,277.63
n04,374.32
n03,280.27
n02,84.2
n01,7.82
n00,1.38
p00,0.1
p01,0.0
p02,0.0
p03,0.0
p04,0.0
p05,0.0
p06,0.0
p07,0.0
p08,0.0
p09,0.0
p10,0.0
