Year,Snowline_elev
2000.0,1631.65
2001.0,1721.74
2002.0,1679.31
2003.0,1819.87
2004.0,1775.57
2005.0,1652.65
2006.0,1818.71
2007.0,1884.57
2008.0,1710.24
2009.0,1672.33
2010.0,1797.77
2011.0,1654.02
2012.0,1796.16
2013.0,1801.64
2014.0,1604.01
2015.0,1750.04
2016.0,1840.26
2017.0,1750.49
2018.0,1812.39
2019.0,1821.31
2020.0,1687.81
2021.0,1907.17
2022.0,1786.62
2023.0,1583.13
2024.0,1655.18
