Year,Snowline_elev
2000.0,4309.46
2001.0,4224.99
2002.0,3774.77
2003.0,3731.87
2004.0,3871.00
2005.0,3722.99
2006.0,3622.06
2007.0,3748.57
2008.0,3685.65
2009.0,3648.73
2010.0,3815.24
2011.0,3711.46
2012.0,3720.93
2013.0,3795.58
2014.0,3725.21
2015.0,3746.84
2016.0,3876.33
2017.0,3757.85
2018.0,3804.62
2019.0,3678.36
2020.0,3795.42
2021.0,3682.94
2022.0,3735.64
2023.0,3694.91
2024.0,3782.25
