Year,Elevation,SCA,CCA
2000.0,0.0,0.35,60.65
2000.0,100.0,0.26,63.20
2000.0,200.0,0.41,61.95
2000.0,300.0,0.69,61.23
2000.0,400.0,1.07,61.48
2000.0,500.0,1.40,62.04
2000.0,600.0,1.38,62.39
2000.0,700.0,1.49,62.43
2000.0,800.0,1.88,62.66
2000.0,900.0,2.82,63.41
2000.0,1000.0,4.77,65.02
2000.0,1100.0,7.13,66.74
2000.0,1200.0,11.17,69.36
2000.0,1300.0,16.82,71.74
2000.0,1400.0,23.86,75.31
2000.0,1500.0,29.25,78.48
2000.0,1600.0,37.73,79.75
2000.0,1700.0,49.23,80.00
2000.0,1800.0,63.23,82.38
2000.0,1900.0,75.39,88.81
2000.0,2000.0,76.76,90.22
2000.0,2100.0,73.22,89.50
2000.0,2200.0,91.49,90.21
2000.0,2300.0,91.56,92.49
2001.0,0.0,0.12,52.87
2001.0,100.0,0.14,55.33
2001.0,200.0,0.15,54.47
2001.0,300.0,0.27,52.30
2001.0,400.0,0.37,51.14
2001.0,500.0,0.47,50.84
2001.0,600.0,0.50,50.97
2001.0,700.0,0.59,50.80
2001.0,800.0,0.78,50.70
2001.0,900.0,1.30,50.98
2001.0,1000.0,2.33,51.68
2001.0,1100.0,3.28,52.71
2001.0,1200.0,5.07,54.48
2001.0,1300.0,7.82,56.28
2001.0,1400.0,11.93,59.45
2001.0,1500.0,19.72,62.81
2001.0,1600.0,28.96,64.37
2001.0,1700.0,38.87,65.12
2001.0,1800.0,54.12,68.51
2001.0,1900.0,72.59,76.15
2001.0,2000.0,76.03,77.20
2001.0,2100.0,72.19,74.85
2001.0,2200.0,81.38,78.12
2001.0,2300.0,88.48,83.57
2002.0,0.0,0.45,53.04
2002.0,100.0,0.41,56.34
2002.0,200.0,0.51,56.73
2002.0,300.0,0.89,56.52
2002.0,400.0,1.46,57.40
2002.0,500.0,2.15,58.05
2002.0,600.0,2.49,58.47
2002.0,700.0,3.05,58.57
2002.0,800.0,3.81,58.83
2002.0,900.0,5.16,59.37
2002.0,1000.0,7.07,59.96
2002.0,1100.0,9.04,61.08
2002.0,1200.0,12.40,63.06
2002.0,1300.0,17.23,64.40
2002.0,1400.0,22.79,67.68
2002.0,1500.0,26.38,70.54
2002.0,1600.0,33.26,71.39
2002.0,1700.0,43.87,71.04
2002.0,1800.0,57.64,73.19
2002.0,1900.0,72.50,80.27
2002.0,2000.0,75.78,82.19
2002.0,2100.0,71.63,80.13
2002.0,2200.0,84.65,80.28
2002.0,2300.0,93.73,83.81
2003.0,0.0,0.67,36.01
2003.0,100.0,0.65,40.81
2003.0,200.0,0.80,40.63
2003.0,300.0,1.22,42.50
2003.0,400.0,1.75,45.10
2003.0,500.0,2.09,46.94
2003.0,600.0,2.11,47.92
2003.0,700.0,2.26,48.73
2003.0,800.0,2.55,49.41
2003.0,900.0,3.26,50.16
2003.0,1000.0,4.53,50.77
2003.0,1100.0,5.71,51.93
2003.0,1200.0,7.65,53.86
2003.0,1300.0,11.24,55.20
2003.0,1400.0,15.96,58.33
2003.0,1500.0,22.82,61.44
2003.0,1600.0,31.07,62.99
2003.0,1700.0,41.75,63.45
2003.0,1800.0,56.79,66.09
2003.0,1900.0,75.08,72.49
2003.0,2000.0,78.83,74.10
2003.0,2100.0,74.66,71.61
2003.0,2200.0,84.09,73.29
2003.0,2300.0,91.34,74.37
2004.0,0.0,0.53,37.60
2004.0,100.0,0.50,40.10
2004.0,200.0,0.56,40.54
2004.0,300.0,1.00,42.05
2004.0,400.0,1.47,43.50
2004.0,500.0,1.72,44.44
2004.0,600.0,1.69,45.38
2004.0,700.0,1.80,46.33
2004.0,800.0,1.99,47.10
2004.0,900.0,2.43,47.89
2004.0,1000.0,3.32,48.22
2004.0,1100.0,4.16,49.17
2004.0,1200.0,5.95,50.61
2004.0,1300.0,8.65,51.69
2004.0,1400.0,11.72,54.10
2004.0,1500.0,15.95,56.70
2004.0,1600.0,23.41,57.75
2004.0,1700.0,34.27,58.63
2004.0,1800.0,51.60,61.62
2004.0,1900.0,71.49,68.16
2004.0,2000.0,77.57,70.72
2004.0,2100.0,74.15,68.32
2004.0,2200.0,83.50,71.18
2004.0,2300.0,90.21,74.71
2005.0,0.0,0.89,36.00
2005.0,100.0,0.80,38.36
2005.0,200.0,0.92,39.02
2005.0,300.0,1.46,40.46
2005.0,400.0,2.10,42.44
2005.0,500.0,2.68,43.75
2005.0,600.0,2.92,44.47
2005.0,700.0,3.28,45.45
2005.0,800.0,3.70,46.54
2005.0,900.0,4.49,47.94
2005.0,1000.0,6.08,49.34
2005.0,1100.0,7.84,50.91
2005.0,1200.0,10.96,53.04
2005.0,1300.0,15.43,54.51
2005.0,1400.0,20.03,57.83
2005.0,1500.0,24.15,60.83
2005.0,1600.0,30.02,61.75
2005.0,1700.0,39.68,61.41
2005.0,1800.0,54.36,63.44
2005.0,1900.0,72.04,70.21
2005.0,2000.0,75.39,73.11
2005.0,2100.0,70.64,70.80
2005.0,2200.0,79.68,73.58
2005.0,2300.0,86.08,74.61
2006.0,0.0,0.71,33.69
2006.0,100.0,0.70,35.29
2006.0,200.0,0.86,35.63
2006.0,300.0,1.31,37.85
2006.0,400.0,1.79,40.09
2006.0,500.0,2.17,41.64
2006.0,600.0,2.22,42.67
2006.0,700.0,2.51,43.94
2006.0,800.0,2.87,45.02
2006.0,900.0,3.61,46.23
2006.0,1000.0,5.23,47.29
2006.0,1100.0,7.14,48.63
2006.0,1200.0,10.21,50.73
2006.0,1300.0,14.34,52.65
2006.0,1400.0,18.13,56.35
2006.0,1500.0,23.16,59.84
2006.0,1600.0,31.15,61.19
2006.0,1700.0,41.20,61.36
2006.0,1800.0,56.27,64.12
2006.0,1900.0,74.15,71.18
2006.0,2000.0,77.98,73.59
2006.0,2100.0,74.13,71.54
2006.0,2200.0,85.18,75.55
2006.0,2300.0,91.03,79.88
2007.0,0.0,0.60,31.44
2007.0,100.0,0.63,34.47
2007.0,200.0,0.82,34.67
2007.0,300.0,1.54,36.56
2007.0,400.0,2.60,38.61
2007.0,500.0,3.65,40.16
2007.0,600.0,4.22,40.76
2007.0,700.0,5.49,42.05
2007.0,800.0,6.44,43.52
2007.0,900.0,8.28,45.91
2007.0,1000.0,10.13,48.24
2007.0,1100.0,11.88,50.34
2007.0,1200.0,14.55,52.78
2007.0,1300.0,18.86,54.52
2007.0,1400.0,23.28,58.17
2007.0,1500.0,27.88,61.52
2007.0,1600.0,35.27,62.61
2007.0,1700.0,46.12,61.54
2007.0,1800.0,60.44,63.42
2007.0,1900.0,75.18,71.03
2007.0,2000.0,78.37,74.51
2007.0,2100.0,74.18,72.63
2007.0,2200.0,82.97,76.16
2007.0,2300.0,89.55,77.69
2008.0,0.0,0.53,29.38
2008.0,100.0,0.55,30.43
2008.0,200.0,0.66,30.88
2008.0,300.0,1.01,32.70
2008.0,400.0,1.48,34.30
2008.0,500.0,1.80,35.45
2008.0,600.0,1.82,35.81
2008.0,700.0,1.89,36.38
2008.0,800.0,2.06,37.09
2008.0,900.0,2.55,37.98
2008.0,1000.0,3.76,38.95
2008.0,1100.0,5.06,40.25
2008.0,1200.0,7.33,42.34
2008.0,1300.0,11.04,43.91
2008.0,1400.0,15.76,47.40
2008.0,1500.0,22.34,50.80
2008.0,1600.0,30.39,51.90
2008.0,1700.0,39.92,51.64
2008.0,1800.0,54.32,53.56
2008.0,1900.0,71.33,60.25
2008.0,2000.0,73.88,62.17
2008.0,2100.0,68.38,60.30
2008.0,2200.0,79.31,63.91
2008.0,2300.0,86.44,65.91
2009.0,0.0,0.59,35.01
2009.0,100.0,0.57,38.14
2009.0,200.0,0.75,37.91
2009.0,300.0,1.26,39.34
2009.0,400.0,1.87,40.67
2009.0,500.0,2.27,41.63
2009.0,600.0,2.29,42.23
2009.0,700.0,2.45,43.02
2009.0,800.0,2.76,43.78
2009.0,900.0,3.71,44.99
2009.0,1000.0,5.00,45.79
2009.0,1100.0,6.10,47.13
2009.0,1200.0,8.37,49.17
2009.0,1300.0,11.69,50.93
2009.0,1400.0,14.31,54.26
2009.0,1500.0,16.02,57.23
2009.0,1600.0,20.08,58.49
2009.0,1700.0,27.98,58.34
2009.0,1800.0,41.04,60.12
2009.0,1900.0,56.97,65.84
2009.0,2000.0,60.86,67.55
2009.0,2100.0,52.86,66.31
2009.0,2200.0,72.70,68.74
2009.0,2300.0,85.90,71.57
2010.0,0.0,0.61,34.97
2010.0,100.0,0.63,38.72
2010.0,200.0,0.77,37.95
2010.0,300.0,1.31,39.69
2010.0,400.0,2.04,41.77
2010.0,500.0,2.68,42.90
2010.0,600.0,2.84,43.60
2010.0,700.0,3.26,44.37
2010.0,800.0,3.94,45.18
2010.0,900.0,5.41,46.28
2010.0,1000.0,7.15,47.52
2010.0,1100.0,8.70,49.07
2010.0,1200.0,11.06,51.32
2010.0,1300.0,14.72,53.01
2010.0,1400.0,19.37,57.09
2010.0,1500.0,25.64,61.08
2010.0,1600.0,33.91,62.56
2010.0,1700.0,44.60,62.13
2010.0,1800.0,60.34,64.30
