Year,Snowline_elev
2000.0,220.53797328985604
2001.0,230.89532058890555
2002.0,225.09330055245087
2003.0,230.3201369978305
2004.0,230.6038062696773
2005.0,229.25092623127344
2006.0,229.09855572102722
2007.0,228.54463628301195
2008.0,228.73220630670056
2009.0,227.2288489425079
2010.0,229.12844142663755
2011.0,227.3632066015223
2012.0,228.55855876868392
2013.0,227.23626314097712
2014.0,230.58324287842984
2015.0,229.8071626372401
2016.0,229.2986754755755
2017.0,231.3048183035694
2018.0,234.1287930078392
2019.0,229.94801694960734
2020.0,230.31615946912365
2021.0,228.473164598517
2022.0,229.18861268557325
2023.0,225.47684050069742
2024.0,218.4887784925559
