Elevation,Tendencia
0.0,0.345096016663765
100.0,0.559877158044045
200.0,0.5786714883371233
300.0,0.5659011772409281
400.0,0.49472698416533967
500.0,0.42004064685865566
600.0,0.35620370803911816
700.0,0.2086998204656048
800.0,0.14160802687073026
900.0,0.08367272504836254
1000.0,0.03973936957874203
1100.0,-0.08483856312627217
1200.0,-0.1079136170217615
1300.0,-0.24774904338577958
1400.0,-0.4113330755057963
1500.0,-0.40833544811770023
1600.0,-0.41076759332583773
1700.0,-0.3063795771568941
1800.0,-0.21349538317251843
1900.0,-0.1787580608552851
2000.0,-0.1740049778639237
2100.0,-0.025120677765737367
2200.0,0.0
2300.0,0.0
