Year,Snowline_elev
2000.0,3755.05
2001.0,3558.10
2002.0,2770.88
2003.0,2797.59
2004.0,2891.35
2005.0,2830.16
2006.0,2847.13
2007.0,2891.10
2008.0,2843.60
2009.0,2879.26
2010.0,2829.54
2011.0,2859.14
2012.0,2902.67
2013.0,2823.33
2014.0,2824.09
2015.0,2802.72
2016.0,2835.14
2017.0,2920.45
2018.0,2827.72
2019.0,2884.61
2020.0,2845.45
2021.0,2855.84
2022.0,2879.37
2023.0,2761.61
2024.0,2745.26
