Year,Elevation,SCA,CCA
2000.0,0.0,0.09,39.66
2000.0,100.0,0.08,39.00
2000.0,200.0,0.05,36.69
2000.0,300.0,0.04,34.00
2000.0,400.0,0.05,32.81
2000.0,500.0,0.07,32.51
2000.0,600.0,0.06,32.72
2000.0,700.0,0.08,32.45
2000.0,800.0,0.11,32.76
2000.0,900.0,0.18,33.84
2000.0,1000.0,0.47,35.18
2000.0,1100.0,1.44,37.35
2000.0,1200.0,4.08,39.73
2000.0,1300.0,6.85,42.59
2000.0,1400.0,9.51,44.82
2000.0,1500.0,12.48,46.71
2000.0,1600.0,16.11,48.70
2000.0,1700.0,20.06,50.28
2000.0,1800.0,24.79,51.98
2000.0,1900.0,31.30,53.32
2000.0,2000.0,36.93,55.61
2000.0,2100.0,41.56,58.37
2000.0,2200.0,43.67,61.10
2000.0,2300.0,47.24,63.13
2000.0,2400.0,50.62,65.14
2000.0,2500.0,52.85,67.77
2000.0,2600.0,56.89,70.06
2000.0,2700.0,61.12,70.13
2000.0,2800.0,68.59,68.78
2000.0,2900.0,73.19,67.71
2000.0,3000.0,77.70,64.94
2000.0,3100.0,80.16,63.76
2001.0,0.0,0.03,28.02
2001.0,100.0,0.05,27.78
2001.0,200.0,0.09,26.13
2001.0,300.0,0.09,24.26
2001.0,400.0,0.05,24.03
2001.0,500.0,0.05,24.01
2001.0,600.0,0.04,23.89
2001.0,700.0,0.04,23.86
2001.0,800.0,0.06,24.22
2001.0,900.0,0.12,24.97
2001.0,1000.0,0.28,25.87
2001.0,1100.0,0.68,27.46
2001.0,1200.0,1.73,29.22
2001.0,1300.0,3.11,31.31
2001.0,1400.0,4.65,33.34
2001.0,1500.0,6.62,35.29
2001.0,1600.0,9.24,37.31
2001.0,1700.0,11.96,38.83
2001.0,1800.0,15.23,40.18
2001.0,1900.0,19.68,41.51
2001.0,2000.0,25.13,43.24
2001.0,2100.0,32.56,45.29
2001.0,2200.0,40.15,47.34
2001.0,2300.0,48.34,49.04
2001.0,2400.0,57.90,50.69
2001.0,2500.0,68.66,53.21
2001.0,2600.0,78.57,54.99
2001.0,2700.0,82.76,55.58
2001.0,2800.0,85.80,54.95
2001.0,2900.0,85.89,54.12
2001.0,3000.0,88.55,52.05
2001.0,3100.0,87.83,51.41
2002.0,0.0,0.09,29.08
2002.0,100.0,0.07,30.81
2002.0,200.0,0.07,29.80
2002.0,300.0,0.07,29.47
2002.0,400.0,0.09,29.79
2002.0,500.0,0.10,30.28
2002.0,600.0,0.14,30.85
2002.0,700.0,0.20,31.67
2002.0,800.0,0.31,32.75
2002.0,900.0,0.64,34.07
2002.0,1000.0,1.55,35.62
2002.0,1100.0,3.66,37.90
2002.0,1200.0,7.84,40.06
2002.0,1300.0,11.28,42.23
2002.0,1400.0,14.14,43.93
2002.0,1500.0,16.98,45.18
2002.0,1600.0,20.32,46.40
2002.0,1700.0,23.41,47.67
2002.0,1800.0,26.91,48.98
2002.0,1900.0,31.57,49.93
2002.0,2000.0,35.44,51.78
2002.0,2100.0,39.24,54.27
2002.0,2200.0,43.96,57.03
2002.0,2300.0,51.43,58.54
2002.0,2400.0,60.82,60.57
2002.0,2500.0,72.82,63.10
2002.0,2600.0,82.86,65.24
2002.0,2700.0,87.46,66.17
2002.0,2800.0,88.79,65.43
2002.0,2900.0,89.25,64.25
2002.0,3000.0,91.09,60.77
2002.0,3100.0,92.06,59.53
2003.0,0.0,0.07,14.45
2003.0,100.0,0.06,15.16
2003.0,200.0,0.06,16.21
2003.0,300.0,0.05,16.38
2003.0,400.0,0.09,17.04
2003.0,500.0,0.11,17.10
2003.0,600.0,0.13,17.28
2003.0,700.0,0.18,17.35
2003.0,800.0,0.26,17.52
2003.0,900.0,0.42,17.94
2003.0,1000.0,0.72,18.36
2003.0,1100.0,1.19,19.06
2003.0,1200.0,2.19,19.99
2003.0,1300.0,3.19,21.18
2003.0,1400.0,4.26,22.49
2003.0,1500.0,5.62,23.99
2003.0,1600.0,7.64,26.03
2003.0,1700.0,9.94,28.14
2003.0,1800.0,13.55,30.04
2003.0,1900.0,18.99,31.53
2003.0,2000.0,25.46,33.37
2003.0,2100.0,33.79,35.72
2003.0,2200.0,43.61,37.82
2003.0,2300.0,53.48,38.87
2003.0,2400.0,64.79,40.88
2003.0,2500.0,77.36,43.59
2003.0,2600.0,86.39,46.03
2003.0,2700.0,90.17,47.59
2003.0,2800.0,91.58,47.94
2003.0,2900.0,90.99,47.11
2003.0,3000.0,91.28,45.28
2003.0,3100.0,90.85,45.58
2004.0,0.0,0.07,21.80
2004.0,100.0,0.05,22.36
2004.0,200.0,0.07,22.19
2004.0,300.0,0.07,22.44
2004.0,400.0,0.07,23.65
2004.0,500.0,0.08,24.23
2004.0,600.0,0.12,24.43
2004.0,700.0,0.16,24.32
2004.0,800.0,0.23,24.30
2004.0,900.0,0.41,24.76
2004.0,1000.0,0.78,25.51
2004.0,1100.0,1.36,26.65
2004.0,1200.0,2.78,27.87
2004.0,1300.0,4.53,29.59
2004.0,1400.0,6.37,31.07
2004.0,1500.0,8.37,32.50
2004.0,1600.0,10.49,34.03
2004.0,1700.0,12.50,35.55
2004.0,1800.0,15.03,37.01
2004.0,1900.0,18.85,38.40
2004.0,2000.0,22.89,40.22
2004.0,2100.0,27.86,42.55
2004.0,2200.0,34.04,44.76
2004.0,2300.0,41.73,46.34
2004.0,2400.0,50.21,48.50
2004.0,2500.0,60.55,51.04
2004.0,2600.0,71.17,53.29
2004.0,2700.0,77.80,53.84
2004.0,2800.0,82.91,54.47
2004.0,2900.0,83.89,54.83
2004.0,3000.0,84.07,54.82
2004.0,3100.0,82.55,55.70
2005.0,0.0,0.12,16.45
2005.0,100.0,0.12,17.44
2005.0,200.0,0.12,18.36
2005.0,300.0,0.14,18.78
2005.0,400.0,0.13,19.39
2005.0,500.0,0.21,19.95
2005.0,600.0,0.30,20.33
2005.0,700.0,0.46,21.13
2005.0,800.0,0.72,21.95
2005.0,900.0,1.07,22.61
2005.0,1000.0,1.69,23.34
2005.0,1100.0,3.03,24.32
2005.0,1200.0,5.42,25.33
2005.0,1300.0,8.56,26.63
2005.0,1400.0,12.14,27.53
2005.0,1500.0,16.68,28.09
2005.0,1600.0,22.42,28.41
2005.0,1700.0,28.07,28.49
2005.0,1800.0,33.69,28.51
2005.0,1900.0,39.52,28.55
2005.0,2000.0,44.91,28.80
2005.0,2100.0,49.86,29.28
2005.0,2200.0,54.11,30.28
2005.0,2300.0,59.04,30.00
2005.0,2400.0,64.28,29.99
2005.0,2500.0,70.75,30.49
2005.0,2600.0,77.04,31.83
2005.0,2700.0,81.57,32.67
2005.0,2800.0,86.07,32.46
2005.0,2900.0,86.73,31.51
2005.0,3000.0,86.41,30.20
2005.0,3100.0,86.92,29.66
2006.0,0.0,0.10,20.61
2006.0,100.0,0.11,20.89
2006.0,200.0,0.10,21.90
2006.0,300.0,0.11,22.92
2006.0,400.0,0.15,23.14
2006.0,500.0,0.16,23.55
2006.0,600.0,0.21,23.38
2006.0,700.0,0.41,23.47
2006.0,800.0,0.67,23.75
2006.0,900.0,1.01,24.34
2006.0,1000.0,1.84,24.83
2006.0,1100.0,3.49,25.74
2006.0,1200.0,6.15,26.73
2006.0,1300.0,9.67,27.50
2006.0,1400.0,13.28,27.94
2006.0,1500.0,17.47,27.81
2006.0,1600.0,22.28,27.45
2006.0,1700.0,27.08,26.74
2006.0,1800.0,32.52,25.84
2006.0,1900.0,38.59,25.09
2006.0,2000.0,44.92,24.80
2006.0,2100.0,51.70,25.10
2006.0,2200.0,58.49,26.05
2006.0,2300.0,65.93,25.53
2006.0,2400.0,73.72,25.88
2006.0,2500.0,82.41,27.27
2006.0,2600.0,89.44,28.67
2006.0,2700.0,92.41,30.14
2006.0,2800.0,93.82,30.74
2006.0,2900.0,93.74,29.89
2006.0,3000.0,94.07,28.64
2006.0,3100.0,94.49,28.22
2007.0,0.0,0.10,13.70
2007.0,100.0,0.10,14.90
2007.0,200.0,0.12,15.14
2007.0,300.0,0.11,14.88
2007.0,400.0,0.16,14.84
2007.0,500.0,0.36,15.45
2007.0,600.0,0.77,16.27
2007.0,700.0,1.66,17.14
2007.0,800.0,2.61,18.11
2007.0,900.0,3.86,19.05
2007.0,1000.0,5.89,19.42
2007.0,1100.0,9.39,19.90
2007.0,1200.0,14.41,20.56
2007.0,1300.0,19.16,21.18
2007.0,1400.0,23.11,21.34
2007.0,1500.0,26.79,21.15
2007.0,1600.0,30.31,20.94
2007.0,1700.0,33.46,20.38
2007.0,1800.0,36.63,19.74
2007.0,1900.0,40.19,19.45
2007.0,2000.0,44.49,19.66
2007.0,2100.0,50.47,20.22
2007.0,2200.0,58.59,21.23
2007.0,2300.0,66.93,21.16
2007.0,2400.0,76.34,21.76
2007.0,2500.0,85.80,23.11
2007.0,2600.0,92.32,24.56
2007.0,2700.0,95.02,25.58
2007.0,2800.0,95.70,25.57
2007.0,2900.0,95.68,25.31
2007.0,3000.0,96.51,24.68
2007.0,3100.0,97.09,23.67
2008.0,0.0,0.08,16.00
2008.0,100.0,0.08,16.81
2008.0,200.0,0.10,17.17
2008.0,300.0,0.12,17.10
2008.0,400.0,0.14,17.24
2008.0,500.0,0.19,17.27
2008.0,600.0,0.26,17.64
2008.0,700.0,0.33,17.94
2008.0,800.0,0.44,18.43
2008.0,900.0,0.59,18.84
2008.0,1000.0,1.06,19.14
2008.0,1100.0,2.08,19.73
2008.0,1200.0,3.94,20.45
2008.0,1300.0,6.55,20.95
2008.0,1400.0,9.81,21.11
2008.0,1500.0,14.15,20.92
2008.0,1600.0,19.49,20.66
2008.0,1700.0,24.75,20.07
2008.0,1800.0,30.30,19.30
2008.0,1900.0,35.78,18.55
