Year,Snowline_elev
2000.0,3397.70
2001.0,3802.55
2002.0,3306.53
2003.0,3793.36
2004.0,3683.06
2005.0,3516.04
2006.0,3914.53
2007.0,3517.77
2008.0,3540.98
2009.0,3651.09
2010.0,3537.30
2011.0,3655.30
2012.0,3803.14
2013.0,3594.48
2014.0,3588.12
2015.0,3474.66
2016.0,3377.72
2017.0,3222.10
2018.0,3800.94
2019.0,3746.56
2020.0,3886.24
2021.0,3869.65
2022.0,3409.84
2023.0,4039.96
2024.0,3492.71
