Year,Elevation,SCA,CCA
2000.0,0.0,13.87,75.72
2000.0,100.0,20.34,79.78
2000.0,200.0,10.81,64.12
2000.0,300.0,18.82,72.87
2000.0,400.0,20.23,73.59
2000.0,500.0,22.62,75.85
2000.0,600.0,27.02,79.01
2000.0,700.0,31.28,81.99
2000.0,800.0,35.65,84.03
2000.0,900.0,39.74,85.22
2000.0,1000.0,42.99,86.64
2000.0,1100.0,55.79,84.70
2000.0,1200.0,69.05,82.23
2000.0,1300.0,78.73,77.60
2000.0,1400.0,81.74,80.76
2000.0,1500.0,83.23,90.59
2000.0,1600.0,87.09,90.32
2000.0,1700.0,88.66,89.38
2000.0,1800.0,90.42,89.31
2000.0,1900.0,94.08,89.45
2000.0,2000.0,95.80,88.75
2000.0,2100.0,96.69,86.99
2000.0,2200.0,96.20,85.48
2000.0,2300.0,96.66,83.16
2000.0,2400.0,97.70,82.46
2000.0,2500.0,98.30,80.22
2000.0,2600.0,96.97,77.02
2000.0,2700.0,96.64,75.97
2000.0,2800.0,96.98,73.92
2000.0,2900.0,98.84,75.65
2000.0,3000.0,99.35,67.98
2000.0,3100.0,99.42,63.87
2000.0,3200.0,99.18,60.12
2000.0,3300.0,99.13,57.64
2000.0,3400.0,99.25,57.62
2000.0,3500.0,99.18,59.93
2001.0,0.0,12.56,74.37
2001.0,100.0,17.98,78.54
2001.0,200.0,8.71,54.22
2001.0,300.0,15.60,65.99
2001.0,400.0,16.36,66.83
2001.0,500.0,18.10,68.36
2001.0,600.0,21.75,72.44
2001.0,700.0,25.20,76.54
2001.0,800.0,29.45,79.68
2001.0,900.0,34.61,81.74
2001.0,1000.0,39.33,83.80
2001.0,1100.0,55.25,83.29
2001.0,1200.0,70.86,81.85
2001.0,1300.0,79.70,77.92
2001.0,1400.0,84.05,81.76
2001.0,1500.0,86.61,91.13
2001.0,1600.0,93.11,91.23
2001.0,1700.0,89.90,90.19
2001.0,1800.0,89.91,90.09
2001.0,1900.0,89.68,90.09
2001.0,2000.0,93.90,89.33
2001.0,2100.0,96.13,87.45
2001.0,2200.0,97.64,85.62
2001.0,2300.0,97.68,83.12
2001.0,2400.0,97.47,82.58
2001.0,2500.0,97.61,80.09
2001.0,2600.0,98.52,77.34
2001.0,2700.0,97.94,76.72
2001.0,2800.0,97.06,75.06
2001.0,2900.0,98.27,76.85
2001.0,3000.0,99.11,70.69
2001.0,3100.0,99.34,67.13
2001.0,3200.0,99.74,64.68
2001.0,3300.0,99.97,63.19
