Year,Snowline_elev
2000.0,4429.00
2001.0,4664.16
2002.0,4431.55
2003.0,4487.74
2004.0,4396.55
2005.0,4350.03
2006.0,4407.03
2007.0,4420.44
2008.0,4450.54
2009.0,4506.65
2010.0,4436.59
2011.0,4477.93
2012.0,4447.89
2013.0,4353.25
2014.0,4377.06
2015.0,4398.72
2016.0,4569.33
2017.0,4410.85
2018.0,4367.57
2019.0,4450.23
2020.0,4512.33
2021.0,4386.02
2022.0,4489.59
2023.0,4711.21
2024.0,4614.39
