Year,Snowline_elev
2000.0,292.72
2001.0,287.27
2002.0,291.78
2003.0,285.27
2004.0,286.28
2005.0,272.80
2006.0,276.25
2007.0,288.18
2008.0,285.64
2009.0,279.99
2010.0,291.34
2011.0,291.37
2012.0,286.26
2013.0,287.61
2014.0,281.51
2015.0,294.80
2016.0,291.99
2017.0,285.01
2018.0,275.94
2019.0,288.34
2020.0,287.95
2021.0,284.42
2022.0,275.49
2023.0,278.17
2024.0,284.58
