Year,Elevation,SCA,CCA
2000.0,0.0,0.37,58.24
2000.0,100.0,0.34,58.81
2000.0,200.0,0.38,57.98
2000.0,300.0,0.44,58.29
2000.0,400.0,0.45,58.06
2000.0,500.0,0.57,57.34
2000.0,600.0,0.83,55.93
2000.0,700.0,0.91,55.85
2000.0,800.0,0.99,55.63
2000.0,900.0,1.18,55.39
2000.0,1000.0,1.80,55.63
2000.0,1100.0,3.16,56.53
2000.0,1200.0,6.10,58.09
2000.0,1300.0,12.26,61.54
2000.0,1400.0,21.93,65.10
2000.0,1500.0,32.89,69.91
2000.0,1600.0,41.52,75.04
2000.0,1700.0,48.58,81.15
2000.0,1800.0,65.00,86.47
2000.0,1900.0,81.26,88.92
2000.0,2000.0,94.63,89.69
2000.0,2100.0,96.36,90.50
2000.0,2200.0,95.38,89.97
2000.0,2300.0,92.18,91.18
2000.0,2400.0,93.62,90.56
2000.0,2500.0,96.07,90.49
2000.0,2600.0,98.26,91.64
2000.0,2700.0,96.97,91.07
2000.0,2800.0,98.50,91.16
2001.0,0.0,0.20,49.16
2001.0,100.0,0.21,49.04
2001.0,200.0,0.19,47.75
2001.0,300.0,0.19,47.97
2001.0,400.0,0.19,48.02
2001.0,500.0,0.18,47.05
2001.0,600.0,0.24,44.76
2001.0,700.0,0.23,44.75
2001.0,800.0,0.29,44.24
2001.0,900.0,0.43,43.82
2001.0,1000.0,0.78,43.85
2001.0,1100.0,1.45,44.50
2001.0,1200.0,2.81,45.66
2001.0,1300.0,5.69,48.19
2001.0,1400.0,10.64,50.82
2001.0,1500.0,16.82,54.53
2001.0,1600.0,27.05,58.20
2001.0,1700.0,43.02,62.51
2001.0,1800.0,68.65,68.19
2001.0,1900.0,89.93,72.72
2001.0,2000.0,96.82,78.65
2001.0,2100.0,98.42,80.93
2001.0,2200.0,98.87,81.26
2001.0,2300.0,98.54,84.07
2001.0,2400.0,99.67,86.90
2001.0,2500.0,99.86,86.51
2001.0,2600.0,100.00,88.55
2001.0,2700.0,100.00,86.70
2001.0,2800.0,100.00,87.74
2002.0,0.0,0.41,49.82
2002.0,100.0,0.48,52.47
2002.0,200.0,0.48,52.10
2002.0,300.0,0.56,52.76
2002.0,400.0,0.67,53.39
2002.0,500.0,0.88,53.79
2002.0,600.0,1.43,52.41
2002.0,700.0,1.90,52.67
2002.0,800.0,2.27,52.61
2002.0,900.0,2.84,52.29
2002.0,1000.0,3.66,52.31
2002.0,1100.0,4.76,52.85
2002.0,1200.0,7.26,54.04
2002.0,1300.0,12.79,56.57
2002.0,1400.0,20.70,59.22
2002.0,1500.0,28.29,63.35
2002.0,1600.0,32.38,68.29
2002.0,1700.0,36.04,73.71
2002.0,1800.0,55.49,78.03
2002.0,1900.0,82.28,81.22
2002.0,2000.0,95.58,84.63
2002.0,2100.0,97.68,86.09
2002.0,2200.0,97.95,86.35
