Sen_slope,Area
n10,7.505945589767153
n09,3.9839068022671578
n08,5.725912520281863
n07,9.680567332659319
n06,14.225501668811278
n05,16.04400735416665
n04,27.889178828431355
n03,32.11920078780635
n02,21.850247151531878
n01,14.644385243137263
0,0.0
p01,705.0950249000016
p02,191.56813274889737
p03,26.356383208517148
p04,4.680878104779413
p05,2.1369707733455887
p06,1.2739915060049019
p07,1.2629192345588234
p08,1.282749963357843
p09,0.6405061300245098
p10,2.767511292034314
