Year,Elevation,SCA,CCA
2000.0,0.0,0.02,35.77
2000.0,100.0,0.03,37.16
2000.0,200.0,0.04,38.76
2000.0,300.0,0.04,36.55
2000.0,400.0,0.13,33.65
2000.0,500.0,0.03,32.86
2000.0,600.0,0.04,31.98
2000.0,700.0,0.04,31.40
2000.0,800.0,0.07,31.10
2000.0,900.0,0.19,31.30
2000.0,1000.0,0.54,31.68
2000.0,1100.0,1.74,32.41
2000.0,1200.0,4.10,33.22
2000.0,1300.0,7.52,34.04
2000.0,1400.0,11.54,34.84
2000.0,1500.0,16.01,35.41
2000.0,1600.0,21.57,35.46
2000.0,1700.0,27.27,35.42
2000.0,1800.0,33.42,35.05
2000.0,1900.0,39.56,34.45
2000.0,2000.0,45.65,33.71
2000.0,2100.0,50.24,32.42
2000.0,2200.0,55.85,31.66
2000.0,2300.0,59.94,30.91
2000.0,2400.0,63.58,30.38
2000.0,2500.0,66.53,29.81
2000.0,2600.0,68.18,29.74
2000.0,2700.0,69.34,29.71
2000.0,2800.0,70.49,29.67
2000.0,2900.0,72.13,30.03
2000.0,3000.0,74.12,30.44
2000.0,3100.0,75.21,31.44
2000.0,3200.0,76.35,31.74
2000.0,3300.0,77.01,32.11
2000.0,3400.0,77.90,32.16
2000.0,3500.0,79.75,31.75
2000.0,3600.0,77.82,31.28
2000.0,3700.0,79.16,31.55
2000.0,3800.0,83.19,31.56
2000.0,3900.0,85.26,31.40
2001.0,0.0,0.05,29.38
2001.0,100.0,0.03,30.48
2001.0,200.0,0.02,30.95
2001.0,300.0,0.05,28.73
2001.0,400.0,0.08,26.79
2001.0,500.0,0.03,26.27
2001.0,600.0,0.04,25.49
2001.0,700.0,0.05,24.49
2001.0,800.0,0.09,23.84
2001.0,900.0,0.22,23.59
2001.0,1000.0,0.46,23.45
2001.0,1100.0,1.09,23.59
2001.0,1200.0,2.36,24.11
2001.0,1300.0,4.45,24.87
2001.0,1400.0,7.06,25.58
2001.0,1500.0,10.46,26.26
2001.0,1600.0,15.12,26.28
2001.0,1700.0,20.04,26.13
2001.0,1800.0,25.14,25.50
2001.0,1900.0,30.02,24.71
2001.0,2000.0,35.01,23.78
2001.0,2100.0,37.79,22.61
2001.0,2200.0,44.07,21.80
2001.0,2300.0,48.17,20.97
2001.0,2400.0,52.30,20.58
2001.0,2500.0,56.07,20.19
2001.0,2600.0,58.79,20.30
2001.0,2700.0,60.61,20.34
2001.0,2800.0,62.12,20.49
2001.0,2900.0,63.83,20.78
2001.0,3000.0,65.93,21.12
2001.0,3100.0,67.03,22.08
2001.0,3200.0,67.58,22.29
2001.0,3300.0,67.87,23.21
2001.0,3400.0,68.95,23.46
2001.0,3500.0,71.67,24.60
2001.0,3600.0,66.26,24.80
2001.0,3700.0,67.41,24.81
2001.0,3800.0,73.31,25.24
2001.0,3900.0,74.87,24.73
2002.0,0.0,0.05,32.38
2002.0,100.0,0.03,32.86
2002.0,200.0,0.04,32.53
2002.0,300.0,0.07,30.28
2002.0,400.0,0.20,28.09
2002.0,500.0,0.09,27.86
2002.0,600.0,0.15,27.89
2002.0,700.0,0.32,28.04
2002.0,800.0,0.58,28.56
2002.0,900.0,1.46,29.23
2002.0,1000.0,3.22,29.91
2002.0,1100.0,6.67,30.61
2002.0,1200.0,11.06,31.05
2002.0,1300.0,16.02,31.24
2002.0,1400.0,20.78,31.45
2002.0,1500.0,25.82,31.41
2002.0,1600.0,31.36,30.53
2002.0,1700.0,36.29,29.77
2002.0,1800.0,41.41,28.68
2002.0,1900.0,46.30,27.44
2002.0,2000.0,50.94,26.23
2002.0,2100.0,52.18,24.18
2002.0,2200.0,58.10,23.21
2002.0,2300.0,61.07,22.28
2002.0,2400.0,64.06,21.56
2002.0,2500.0,66.77,20.86
2002.0,2600.0,68.71,20.74
2002.0,2700.0,70.34,20.60
2002.0,2800.0,71.80,20.58
2002.0,2900.0,73.42,20.63
2002.0,3000.0,75.37,20.88
2002.0,3100.0,77.21,22.37
2002.0,3200.0,77.67,23.30
2002.0,3300.0,78.54,24.39
2002.0,3400.0,79.17,24.87
2002.0,3500.0,80.34,26.08
2002.0,3600.0,76.59,25.72
2002.0,3700.0,77.81,26.38
2002.0,3800.0,81.87,26.64
2002.0,3900.0,82.20,26.20
2003.0,0.0,0.06,15.48
2003.0,100.0,0.05,17.71
2003.0,200.0,0.06,17.45
2003.0,300.0,0.06,16.76
2003.0,400.0,0.19,16.75
2003.0,500.0,0.13,17.30
2003.0,600.0,0.15,18.00
2003.0,700.0,0.21,18.40
2003.0,800.0,0.29,18.73
2003.0,900.0,0.50,18.81
2003.0,1000.0,0.79,18.68
2003.0,1100.0,1.27,18.53
2003.0,1200.0,2.13,18.50
2003.0,1300.0,3.34,18.60
2003.0,1400.0,4.80,18.84
2003.0,1500.0,6.86,19.24
2003.0,1600.0,9.93,19.33
2003.0,1700.0,13.57,19.38
2003.0,1800.0,18.22,19.01
2003.0,1900.0,23.22,18.42
2003.0,2000.0,28.58,17.52
2003.0,2100.0,31.84,15.86
2003.0,2200.0,37.85,15.05
2003.0,2300.0,41.70,14.32
2003.0,2400.0,46.04,13.81
2003.0,2500.0,50.42,13.48
2003.0,2600.0,53.69,13.53
2003.0,2700.0,56.24,13.39
2003.0,2800.0,58.33,13.62
2003.0,2900.0,60.51,14.06
2003.0,3000.0,63.72,14.78
2003.0,3100.0,65.79,16.10
2003.0,3200.0,67.89,16.08
2003.0,3300.0,71.99,16.31
2003.0,3400.0,74.23,16.50
2003.0,3500.0,78.09,16.92
2003.0,3600.0,74.61,17.17
2003.0,3700.0,76.74,18.15
2003.0,3800.0,83.54,18.60
2003.0,3900.0,84.90,17.19
2004.0,0.0,0.07,20.63
2004.0,100.0,0.04,20.28
2004.0,200.0,0.08,20.18
2004.0,300.0,0.10,20.31
2004.0,400.0,0.16,20.94
2004.0,500.0,0.17,21.68
2004.0,600.0,0.24,22.35
2004.0,700.0,0.33,22.83
2004.0,800.0,0.43,23.35
2004.0,900.0,0.69,23.56
2004.0,1000.0,1.22,23.73
2004.0,1100.0,2.29,23.87
2004.0,1200.0,3.93,24.17
2004.0,1300.0,6.20,24.63
2004.0,1400.0,8.79,25.20
2004.0,1500.0,11.98,25.55
2004.0,1600.0,15.89,25.48
2004.0,1700.0,19.74,25.46
2004.0,1800.0,23.91,25.11
2004.0,1900.0,28.06,24.53
2004.0,2000.0,32.17,23.78
2004.0,2100.0,34.34,22.06
