Year,Elevation,SCA,CCA
2000.0,0.0,0.22,51.59
2000.0,100.0,0.14,53.22
2000.0,200.0,0.17,51.00
2000.0,300.0,0.14,49.88
2000.0,400.0,0.22,48.48
2000.0,500.0,0.30,47.99
2000.0,600.0,0.42,49.02
2000.0,700.0,0.57,49.49
2000.0,800.0,0.75,49.55
2000.0,900.0,1.22,50.17
2000.0,1000.0,2.01,50.99
2000.0,1100.0,3.27,51.82
2000.0,1200.0,5.49,53.52
2000.0,1300.0,9.12,55.97
2000.0,1400.0,15.06,58.14
2000.0,1500.0,23.46,60.69
2000.0,1600.0,32.95,64.79
2000.0,1700.0,40.36,68.02
2000.0,1800.0,51.39,71.58
2000.0,1900.0,65.91,72.41
2000.0,2000.0,80.73,73.16
2000.0,2100.0,86.70,74.23
2000.0,2200.0,86.99,72.05
2000.0,2300.0,91.56,71.98
2000.0,2400.0,93.13,71.32
2000.0,2500.0,95.53,70.31
2000.0,2600.0,97.27,70.42
2000.0,2700.0,97.24,69.32
2000.0,2800.0,97.79,68.55
2000.0,2900.0,97.88,66.95
2000.0,3000.0,97.46,68.05
2000.0,3100.0,98.86,68.38
2000.0,3200.0,99.20,67.14
2000.0,3300.0,99.20,66.40
2000.0,3400.0,98.95,66.44
2000.0,3500.0,99.83,64.91
2000.0,3600.0,99.40,64.60
2000.0,3700.0,99.02,64.34
2001.0,0.0,0.04,40.40
2001.0,100.0,0.03,42.58
2001.0,200.0,0.04,40.81
2001.0,300.0,0.05,39.43
2001.0,400.0,0.06,37.58
2001.0,500.0,0.07,36.89
2001.0,600.0,0.08,37.64
2001.0,700.0,0.11,38.00
2001.0,800.0,0.18,37.88
2001.0,900.0,0.43,38.26
2001.0,1000.0,0.90,38.92
2001.0,1100.0,1.53,39.81
2001.0,1200.0,2.65,40.82
2001.0,1300.0,4.54,42.65
2001.0,1400.0,7.93,44.69
2001.0,1500.0,13.26,47.09
2001.0,1600.0,20.84,50.63
2001.0,1700.0,29.93,53.27
2001.0,1800.0,46.08,56.32
2001.0,1900.0,64.89,57.34
2001.0,2000.0,82.38,58.72
2001.0,2100.0,88.28,61.88
2001.0,2200.0,89.57,57.42
2001.0,2300.0,94.97,57.34
2001.0,2400.0,95.56,57.43
2001.0,2500.0,96.77,56.50
2001.0,2600.0,97.69,56.07
2001.0,2700.0,96.92,54.26
2001.0,2800.0,96.27,54.13
2001.0,2900.0,94.80,52.17
2001.0,3000.0,94.23,52.57
2001.0,3100.0,93.41,51.77
2001.0,3200.0,90.24,49.64
2001.0,3300.0,92.48,49.21
2001.0,3400.0,92.86,49.24
2001.0,3500.0,96.76,47.88
2001.0,3600.0,95.78,47.75
2001.0,3700.0,94.92,47.63
2002.0,0.0,0.23,42.42
2002.0,100.0,0.20,45.14
2002.0,200.0,0.33,44.30
2002.0,300.0,0.28,43.80
2002.0,400.0,0.49,43.29
2002.0,500.0,0.82,43.41
2002.0,600.0,1.37,44.92
2002.0,700.0,2.01,45.44
2002.0,800.0,2.89,45.74
2002.0,900.0,4.20,46.31
2002.0,1000.0,5.70,47.03
2002.0,1100.0,7.05,47.71
2002.0,1200.0,9.12,48.96
2002.0,1300.0,12.86,51.19
2002.0,1400.0,19.07,53.23
2002.0,1500.0,27.34,55.21
2002.0,1600.0,35.26,58.41
2002.0,1700.0,40.91,61.16
2002.0,1800.0,49.67,64.52
2002.0,1900.0,63.75,65.61
2002.0,2000.0,80.68,66.36
2002.0,2100.0,87.62,67.64
2002.0,2200.0,88.17,65.43
2002.0,2300.0,92.74,65.77
2002.0,2400.0,92.12,65.80
2002.0,2500.0,92.56,64.96
2002.0,2600.0,92.53,64.42
2002.0,2700.0,90.03,64.51
2002.0,2800.0,88.67,64.65
2002.0,2900.0,85.31,63.53
2002.0,3000.0,83.75,64.47
2002.0,3100.0,79.74,64.84
2002.0,3200.0,77.18,65.16
