Year,Snowline_elev
2000.0,338.3494635196152
2001.0,333.4156464964633
2002.0,323.23129253036706
2003.0,327.0577966208446
2004.0,324.6413842408494
2005.0,319.38179548228777
2006.0,328.0236319924216
2007.0,326.8911843187654
2008.0,333.6583394940425
2009.0,331.7318851622804
2010.0,326.1187816263913
2011.0,326.1835139925148
2012.0,332.14192866855046
2013.0,333.92049121110756
2014.0,329.8786742248092
2015.0,327.4880561820703
2016.0,314.7355411562063
2017.0,327.68705706426846
2018.0,328.8256472807528
2019.0,327.54201225256816
2020.0,335.2469102232797
2021.0,326.74739851755294
2022.0,317.9978953634097
2023.0,313.7411579931948
2024.0,339.68929303504973
