Year,Snowline_elev
2000.0,3140.98
2001.0,3195.26
2002.0,3314.45
2003.0,3451.50
2004.0,3219.95
2005.0,3099.83
2006.0,3329.84
2007.0,3129.22
2008.0,3299.19
2009.0,3434.58
2010.0,3482.54
2011.0,3473.84
2012.0,3412.79
2013.0,3400.25
2014.0,3495.30
2015.0,3365.28
2016.0,3190.90
2017.0,3426.29
2018.0,3475.95
2019.0,3557.83
2020.0,3428.31
2021.0,3560.16
2022.0,3532.06
2023.0,3347.91
2024.0,3318.16
