Year,Snowline_elev
2000.0,3098.71
2001.0,3444.93
2002.0,2904.26
2003.0,3315.16
2004.0,3356.21
2005.0,3173.03
2006.0,3380.44
2007.0,3125.54
2008.0,3096.94
2009.0,3291.37
2010.0,3232.39
2011.0,3070.04
2012.0,3397.78
2013.0,3349.37
2014.0,3260.38
2015.0,3185.30
2016.0,3141.80
2017.0,3037.97
2018.0,3502.19
2019.0,3572.57
2020.0,3345.76
2021.0,3607.49
2022.0,3088.94
2023.0,3634.84
2024.0,3014.44
