Year,Snowline_elev
2000.0,1122.49
2001.0,1072.68
2002.0,1207.92
2003.0,1331.07
2004.0,1208.42
2005.0,1045.81
2006.0,1054.04
2007.0,1079.73
2008.0,1115.51
2009.0,1201.46
2010.0,1097.70
2011.0,1064.52
2012.0,1214.23
2013.0,1245.73
2014.0,1057.97
2015.0,1048.10
2016.0,1213.03
2017.0,1057.09
2018.0,1323.35
2019.0,1044.11
2020.0,939.45
2021.0,1092.32
2022.0,996.64
2023.0,1101.24
2024.0,887.01
