Year,Elevation,SCA,CCA
2000.0,0.0,2.11,59.11
2000.0,100.0,4.05,68.03
2000.0,200.0,5.19,71.05
2000.0,300.0,6.12,72.58
2000.0,400.0,6.99,73.85
2000.0,500.0,7.85,74.74
2000.0,600.0,9.13,75.73
2000.0,700.0,11.81,77.89
2000.0,800.0,14.23,79.74
2000.0,900.0,19.26,81.54
2000.0,1000.0,24.41,83.39
2000.0,1100.0,31.21,85.88
2000.0,1200.0,37.45,88.23
2000.0,1300.0,48.47,90.41
2000.0,1400.0,60.48,91.65
2000.0,1500.0,71.35,92.53
2000.0,1600.0,79.71,93.44
2000.0,1700.0,84.12,94.01
2000.0,1800.0,80.94,93.58
2000.0,1900.0,75.05,97.29
2000.0,2000.0,83.33,98.73
2001.0,0.0,0.98,54.00
2001.0,100.0,1.82,62.43
2001.0,200.0,2.48,65.28
2001.0,300.0,2.97,66.48
2001.0,400.0,3.45,67.82
2001.0,500.0,4.34,68.70
2001.0,600.0,6.03,69.85
2001.0,700.0,7.74,72.11
2001.0,800.0,9.55,74.33
2001.0,900.0,13.23,76.69
2001.0,1000.0,17.61,79.19
2001.0,1100.0,24.35,82.68
2001.0,1200.0,30.10,85.63
2001.0,1300.0,39.84,88.72
2001.0,1400.0,52.15,90.64
2001.0,1500.0,62.65,91.98
2001.0,1600.0,75.32,92.93
2001.0,1700.0,83.93,93.21
2001.0,1800.0,88.80,92.62
2001.0,1900.0,95.50,96.52
2001.0,2000.0,94.95,98.06
2002.0,0.0,3.00,60.42
2002.0,100.0,5.04,69.38
2002.0,200.0,6.26,72.26
2002.0,300.0,7.65,73.40
2002.0,400.0,8.59,74.64
2002.0,500.0,9.70,75.79
2002.0,600.0,11.72,76.91
2002.0,700.0,14.80,78.59
2002.0,800.0,16.89,80.18
2002.0,900.0,19.90,81.78
2002.0,1000.0,22.23,83.37
2002.0,1100.0,25.07,85.60
2002.0,1200.0,29.45,87.59
2002.0,1300.0,37.32,89.67
2002.0,1400.0,49.37,90.96
2002.0,1500.0,60.11,91.82
2002.0,1600.0,72.07,92.32
2002.0,1700.0,81.47,92.89
2002.0,1800.0,85.48,93.16
