Year,Elevation,SCA,CCA
2000.0,0.0,0.00,26.43
2000.0,100.0,0.00,27.02
2000.0,200.0,0.01,25.84
2000.0,300.0,0.01,20.99
2000.0,400.0,0.00,17.77
2000.0,500.0,0.00,15.84
2000.0,600.0,0.00,14.78
2000.0,700.0,0.00,13.96
2000.0,800.0,0.00,13.86
2000.0,900.0,0.00,14.07
2000.0,1000.0,0.01,14.53
2000.0,1100.0,0.02,14.90
2000.0,1200.0,0.04,15.41
2000.0,1300.0,0.12,15.91
2000.0,1400.0,0.28,16.54
2000.0,1500.0,0.50,17.17
2000.0,1600.0,0.86,18.04
2000.0,1700.0,1.36,19.22
2000.0,1800.0,2.19,20.11
2000.0,1900.0,3.47,20.98
2000.0,2000.0,4.80,21.42
2000.0,2100.0,6.60,21.71
2000.0,2200.0,8.67,21.90
2000.0,2300.0,10.54,22.04
2000.0,2400.0,12.67,22.10
2000.0,2500.0,14.98,22.10
2000.0,2600.0,17.88,22.17
2000.0,2700.0,20.71,22.11
2000.0,2800.0,23.57,22.09
2000.0,2900.0,26.57,22.07
2000.0,3000.0,29.61,22.18
2000.0,3100.0,33.15,22.28
2000.0,3200.0,36.39,22.48
2000.0,3300.0,39.58,22.61
2000.0,3400.0,42.81,22.70
2000.0,3500.0,44.25,22.51
2000.0,3600.0,43.99,22.29
2000.0,3700.0,43.48,22.07
2000.0,3800.0,43.18,21.93
2000.0,3900.0,42.63,21.87
2000.0,4000.0,42.01,21.91
2000.0,4100.0,40.61,21.96
2000.0,4200.0,37.95,22.09
2000.0,4300.0,36.28,22.30
2000.0,4400.0,32.05,22.66
2000.0,4500.0,27.62,22.28
2000.0,4600.0,28.73,22.69
2000.0,4700.0,30.66,23.13
2000.0,4800.0,34.51,23.80
2000.0,4900.0,34.83,23.79
2000.0,5000.0,33.86,23.88
2000.0,5100.0,30.45,24.52
2000.0,5200.0,31.05,24.50
2000.0,5300.0,29.83,25.02
2000.0,5400.0,22.20,26.26
2000.0,5500.0,14.03,28.98
2001.0,0.0,0.00,27.55
2001.0,100.0,0.00,27.00
2001.0,200.0,0.00,25.65
2001.0,300.0,0.00,20.46
2001.0,400.0,0.00,16.01
2001.0,500.0,0.00,13.43
2001.0,600.0,0.00,11.98
2001.0,700.0,0.00,10.80
2001.0,800.0,0.00,10.18
2001.0,900.0,0.00,9.93
2001.0,1000.0,0.00,9.61
2001.0,1100.0,0.00,9.52
