Year,Snowline_elev
2000.0,611.7973121141117
2001.0,625.9541244631667
2002.0,582.8181899383608
2003.0,597.8322848554346
2004.0,593.0339978977478
2005.0,573.5567271582277
2006.0,553.7638588582466
2007.0,523.21116377838
2008.0,541.4238771885924
2009.0,536.2245561767968
2010.0,573.9792761495598
2011.0,552.7747196119071
2012.0,569.8587816077289
2013.0,550.224101340967
2014.0,511.28285550365337
2015.0,551.4134733506794
2016.0,562.3334648389917
2017.0,570.6220386746859
2018.0,531.8286129354333
2019.0,583.0062644207206
2020.0,568.8547925577514
2021.0,549.8698427214276
2022.0,580.3036451150543
2023.0,568.4775282885496
2024.0,621.298194754041
