Year,Elevation,SCA,CCA
2000.0,0.0,4.16,72.80
2000.0,100.0,7.72,73.33
2000.0,200.0,7.40,68.29
2000.0,300.0,8.86,67.63
2000.0,400.0,10.13,65.73
2000.0,500.0,10.37,61.92
2000.0,600.0,11.63,63.49
2000.0,700.0,12.73,62.90
2000.0,800.0,13.35,66.17
2000.0,900.0,16.63,71.70
2000.0,1000.0,20.31,75.38
2000.0,1100.0,24.37,78.23
2000.0,1200.0,28.87,79.29
2000.0,1300.0,32.23,81.23
2000.0,1400.0,34.24,84.78
2000.0,1500.0,35.22,85.63
2000.0,1600.0,36.61,86.92
2000.0,1700.0,34.74,87.25
2000.0,1800.0,33.82,87.53
2000.0,1900.0,41.12,88.10
2000.0,2000.0,44.52,87.98
2000.0,2100.0,59.21,89.07
2000.0,2200.0,57.88,89.72
2001.0,0.0,1.74,69.06
2001.0,100.0,3.45,68.36
2001.0,200.0,3.99,61.66
2001.0,300.0,4.76,59.90
2001.0,400.0,5.20,56.54
2001.0,500.0,5.94,51.16
2001.0,600.0,6.95,52.69
2001.0,700.0,7.87,51.38
2001.0,800.0,7.95,54.92
2001.0,900.0,10.16,61.86
2001.0,1000.0,13.19,66.47
2001.0,1100.0,16.99,69.91
2001.0,1200.0,21.03,71.38
2001.0,1300.0,24.71,73.94
2001.0,1400.0,28.62,78.05
2001.0,1500.0,31.11,78.92
2001.0,1600.0,34.21,80.26
2001.0,1700.0,35.09,80.37
2001.0,1800.0,37.30,80.67
2001.0,1900.0,50.51,82.95
2001.0,2000.0,57.54,84.09
2001.0,2100.0,80.77,84.06
2001.0,2200.0,81.12,84.62
2002.0,0.0,4.33,67.74
2002.0,100.0,7.17,69.52
2002.0,200.0,8.08,62.11
2002.0,300.0,9.37,60.54
2002.0,400.0,9.77,57.53
2002.0,500.0,10.12,51.13
2002.0,600.0,11.51,53.18
2002.0,700.0,12.81,51.93
2002.0,800.0,12.67,55.98
2002.0,900.0,15.70,62.89
2002.0,1000.0,19.24,68.01
2002.0,1100.0,23.38,71.75
2002.0,1200.0,28.42,73.48
2002.0,1300.0,32.47,76.15
2002.0,1400.0,35.22,80.16
2002.0,1500.0,38.01,81.29
2002.0,1600.0,42.09,82.40
2002.0,1700.0,43.10,82.75
2002.0,1800.0,44.68,83.02
2002.0,1900.0,51.36,84.69
2002.0,2000.0,55.98,85.40
2002.0,2100.0,69.95,87.22
2002.0,2200.0,72.21,88.28
2003.0,0.0,5.27,64.83
2003.0,100.0,6.58,64.50
2003.0,200.0,6.30,56.55
2003.0,300.0,6.21,54.24
2003.0,400.0,6.11,50.57
2003.0,500.0,5.48,43.42
2003.0,600.0,6.45,45.24
2003.0,700.0,7.04,43.25
2003.0,800.0,8.23,47.16
2003.0,900.0,11.23,54.76
2003.0,1000.0,14.26,60.30
2003.0,1100.0,17.39,64.68
2003.0,1200.0,20.73,66.54
2003.0,1300.0,24.11,69.23
2003.0,1400.0,27.43,73.20
2003.0,1500.0,29.90,73.82
2003.0,1600.0,33.24,74.79
2003.0,1700.0,35.32,74.51
2003.0,1800.0,37.87,74.10
2003.0,1900.0,48.98,75.32
2003.0,2000.0,58.78,74.67
2003.0,2100.0,84.30,75.27
2003.0,2200.0,89.94,75.62
2004.0,0.0,5.31,58.68
2004.0,100.0,6.19,59.41
2004.0,200.0,6.39,52.96
2004.0,300.0,6.92,51.24
2004.0,400.0,7.23,47.54
2004.0,500.0,7.05,41.53
2004.0,600.0,7.47,43.12
2004.0,700.0,7.65,41.68
2004.0,800.0,8.33,44.84
2004.0,900.0,10.78,51.82
2004.0,1000.0,13.71,57.08
2004.0,1100.0,17.18,60.98
2004.0,1200.0,21.08,62.83
2004.0,1300.0,25.12,65.50
2004.0,1400.0,29.79,69.91
2004.0,1500.0,33.67,71.15
2004.0,1600.0,39.31,72.72
2004.0,1700.0,43.26,72.86
2004.0,1800.0,46.78,72.60
2004.0,1900.0,59.44,74.62
2004.0,2000.0,67.94,74.79
2004.0,2100.0,85.43,78.52
2004.0,2200.0,84.68,79.02
2005.0,0.0,5.56,57.81
2005.0,100.0,7.95,58.84
2005.0,200.0,8.85,52.15
2005.0,300.0,9.93,50.47
2005.0,400.0,10.83,47.63
2005.0,500.0,12.23,42.21
2005.0,600.0,15.39,44.06
2005.0,700.0,18.88,42.20
2005.0,800.0,20.97,45.86
2005.0,900.0,23.45,52.34
2005.0,1000.0,26.40,57.09
2005.0,1100.0,30.10,60.31
2005.0,1200.0,35.03,60.56
2005.0,1300.0,39.40,62.13
2005.0,1400.0,43.66,65.70
2005.0,1500.0,47.87,65.44
2005.0,1600.0,52.98,65.51
2005.0,1700.0,56.19,64.72
2005.0,1800.0,59.15,63.91
2005.0,1900.0,67.65,66.45
2005.0,2000.0,71.69,68.40
2005.0,2100.0,87.15,72.07
2005.0,2200.0,90.83,72.88
