Year,Snowline_elev
2000.0,558.5697202858944
2001.0,552.4073406170346
2002.0,501.5685191056687
2003.0,507.8794831456669
2004.0,464.59140498591233
2005.0,468.5664381243687
2006.0,481.50278564245025
2007.0,499.0880729782826
2008.0,485.40469033115215
2009.0,506.32190595547473
2010.0,498.6603104111234
2011.0,461.1222597394578
2012.0,466.1453366803744
2013.0,474.76592458126885
2014.0,489.95526951620246
2015.0,474.0709365699591
2016.0,459.48965442154037
2017.0,473.89617216281283
2018.0,485.46357374246315
2019.0,470.6386094946637
2020.0,496.1383557118304
2021.0,447.8091178680863
2022.0,452.461285747493
2023.0,457.8758441563473
2024.0,531.5561933665057
