Year,Elevation,SCA,CCA
2000.0,0.0,7.64,45.59
2000.0,100.0,16.20,64.58
2000.0,200.0,24.79,70.78
2000.0,300.0,32.52,75.34
2000.0,400.0,38.35,78.29
2000.0,500.0,45.17,81.43
2000.0,600.0,50.32,82.45
2000.0,700.0,54.59,82.57
2000.0,800.0,57.07,82.73
2000.0,900.0,62.67,83.43
2000.0,1000.0,63.82,83.97
2000.0,1100.0,66.26,84.98
2000.0,1200.0,74.21,85.16
2000.0,1300.0,81.43,85.29
2000.0,1400.0,86.17,85.93
2000.0,1500.0,89.90,87.25
2000.0,1600.0,92.35,87.61
2000.0,1700.0,93.72,88.77
2000.0,1800.0,96.32,90.52
2000.0,1900.0,97.63,91.55
2000.0,2000.0,97.47,92.72
2000.0,2100.0,97.07,92.53
2000.0,2200.0,96.79,91.03
2000.0,2300.0,97.24,87.65
2000.0,2400.0,97.55,81.19
2000.0,2500.0,95.47,76.79
2000.0,2600.0,99.26,74.48
2000.0,2700.0,99.30,72.26
2001.0,0.0,6.65,39.04
2001.0,100.0,12.36,55.89
2001.0,200.0,18.32,62.52
2001.0,300.0,24.72,67.19
2001.0,400.0,30.11,70.29
2001.0,500.0,36.81,74.71
2001.0,600.0,43.49,76.01
2001.0,700.0,49.25,76.36
2001.0,800.0,53.07,76.34
2001.0,900.0,60.04,77.41
2001.0,1000.0,61.88,78.24
2001.0,1100.0,63.63,79.79
2001.0,1200.0,72.15,81.46
2001.0,1300.0,79.95,83.17
2001.0,1400.0,84.69,84.46
2001.0,1500.0,87.36,86.11
2001.0,1600.0,90.78,87.11
2001.0,1700.0,92.46,88.04
2001.0,1800.0,96.34,90.10
2001.0,1900.0,96.74,91.57
2001.0,2000.0,92.94,92.56
2001.0,2100.0,92.72,92.68
2001.0,2200.0,92.68,90.86
2001.0,2300.0,95.94,87.65
2001.0,2400.0,96.75,80.53
2001.0,2500.0,95.89,70.32
2001.0,2600.0,97.94,74.08
2001.0,2700.0,98.43,71.55
2002.0,0.0,7.85,35.12
2002.0,100.0,14.33,51.69
2002.0,200.0,20.78,57.34
2002.0,300.0,27.54,62.38
2002.0,400.0,34.09,65.73
2002.0,500.0,42.76,69.86
2002.0,600.0,50.12,71.07
2002.0,700.0,55.17,71.36
2002.0,800.0,57.90,71.43
2002.0,900.0,62.99,72.66
2002.0,1000.0,63.80,73.65
2002.0,1100.0,65.52,75.27
2002.0,1200.0,73.27,76.09
2002.0,1300.0,80.73,77.29
2002.0,1400.0,85.83,78.28
2002.0,1500.0,89.52,80.11
2002.0,1600.0,92.44,81.06
2002.0,1700.0,94.43,82.60
2002.0,1800.0,97.05,85.40
2002.0,1900.0,98.44,87.33
2002.0,2000.0,98.55,89.47
2002.0,2100.0,98.74,89.58
2002.0,2200.0,98.56,87.13
2002.0,2300.0,98.32,80.54
2002.0,2400.0,98.12,71.81
2002.0,2500.0,96.11,64.92
2002.0,2600.0,98.76,61.98
2002.0,2700.0,98.91,59.40
2003.0,0.0,7.40,27.78
2003.0,100.0,12.58,41.66
2003.0,200.0,18.04,48.48
2003.0,300.0,24.11,54.24
2003.0,400.0,29.56,58.07
2003.0,500.0,37.00,63.11
2003.0,600.0,44.34,64.51
2003.0,700.0,49.82,64.71
2003.0,800.0,53.53,64.80
2003.0,900.0,59.97,66.03
2003.0,1000.0,61.93,66.94
2003.0,1100.0,64.57,68.63
2003.0,1200.0,72.69,70.29
2003.0,1300.0,80.33,72.01
2003.0,1400.0,85.38,73.32
2003.0,1500.0,88.99,75.99
2003.0,1600.0,92.13,76.93
2003.0,1700.0,94.22,78.45
2003.0,1800.0,96.61,81.40
2003.0,1900.0,97.71,83.88
2003.0,2000.0,97.44,86.31
2003.0,2100.0,97.23,86.67
2003.0,2200.0,97.41,82.68
2003.0,2300.0,96.86,70.30
2003.0,2400.0,96.02,63.26
2003.0,2500.0,92.34,60.65
2003.0,2600.0,96.60,57.35
2003.0,2700.0,98.53,54.23
2004.0,0.0,6.52,25.93
2004.0,100.0,10.98,39.12
2004.0,200.0,16.11,45.68
2004.0,300.0,21.44,51.30
2004.0,400.0,26.12,54.93
2004.0,500.0,32.23,59.78
2004.0,600.0,38.50,60.89
2004.0,700.0,43.86,60.66
