Year,Elevation,SCA,CCA
2000.0,0.0,0.01,30.70
2000.0,100.0,0.00,29.51
2000.0,200.0,0.00,26.49
2000.0,300.0,0.00,23.58
2000.0,400.0,0.00,22.84
2000.0,500.0,0.00,22.16
2000.0,600.0,0.00,21.45
2000.0,700.0,0.00,20.82
2000.0,800.0,0.00,20.33
2000.0,900.0,0.01,19.86
2000.0,1000.0,0.02,19.34
2000.0,1100.0,0.02,19.14
2000.0,1200.0,0.05,19.10
2000.0,1300.0,0.12,19.36
2000.0,1400.0,0.35,19.67
2000.0,1500.0,0.64,19.78
2000.0,1600.0,1.11,20.33
2000.0,1700.0,2.09,21.00
2000.0,1800.0,3.38,22.34
2000.0,1900.0,5.35,22.73
2000.0,2000.0,7.62,22.86
2000.0,2100.0,11.23,22.32
2000.0,2200.0,13.83,22.04
2000.0,2300.0,16.41,21.74
2000.0,2400.0,19.35,21.89
2000.0,2500.0,22.83,21.97
2000.0,2600.0,26.30,22.15
2000.0,2700.0,30.59,22.39
2000.0,2800.0,33.88,22.83
2000.0,2900.0,36.67,23.31
2000.0,3000.0,38.70,23.68
2000.0,3100.0,40.45,23.77
2000.0,3200.0,43.48,23.68
2000.0,3300.0,48.34,24.01
2000.0,3400.0,49.06,23.68
2000.0,3500.0,48.73,22.87
2000.0,3600.0,49.52,23.63
2001.0,0.0,0.00,34.51
2001.0,100.0,0.00,31.38
2001.0,200.0,0.00,27.49
2001.0,300.0,0.00,24.93
2001.0,400.0,0.00,24.30
2001.0,500.0,0.00,23.04
2001.0,600.0,0.00,21.05
2001.0,700.0,0.00,19.76
2001.0,800.0,0.01,18.59
2001.0,900.0,0.01,17.82
2001.0,1000.0,0.01,16.94
2001.0,1100.0,0.01,16.22
2001.0,1200.0,0.01,15.71
2001.0,1300.0,0.01,15.61
2001.0,1400.0,0.02,15.56
2001.0,1500.0,0.04,15.54
2001.0,1600.0,0.08,15.73
2001.0,1700.0,0.15,15.82
2001.0,1800.0,0.27,16.02
2001.0,1900.0,0.57,16.51
2001.0,2000.0,1.06,17.21
2001.0,2100.0,2.16,17.84
2001.0,2200.0,3.81,18.26
2001.0,2300.0,6.01,18.41
2001.0,2400.0,9.03,18.78
2001.0,2500.0,12.29,18.99
2001.0,2600.0,15.17,19.10
2001.0,2700.0,18.42,19.36
2001.0,2800.0,20.78,19.82
2001.0,2900.0,23.23,20.28
2001.0,3000.0,25.12,20.72
2001.0,3100.0,26.64,20.93
2001.0,3200.0,29.89,20.55
2001.0,3300.0,36.71,20.14
2001.0,3400.0,37.13,20.31
