Year,Snowline_elev
2000.0,3278.90
2001.0,4033.25
2002.0,3367.26
2003.0,3948.68
2004.0,3541.42
2005.0,3476.54
2006.0,3788.40
2007.0,3618.10
2008.0,3727.83
2009.0,3455.93
2010.0,3412.07
2011.0,3596.60
2012.0,3970.30
2013.0,3569.45
2014.0,3520.94
2015.0,3516.65
2016.0,3692.07
2017.0,3245.50
2018.0,3724.02
2019.0,4161.01
2020.0,4080.08
2021.0,3792.64
2022.0,3525.30
2023.0,4417.72
2024.0,3713.29
