Elevation,Tendencia
0.0,3.4905482903868857E-4
100.0,0.0
200.0,8.215474167770448E-5
300.0,2.65328801213261E-4
400.0,0.001346027427684182
500.0,0.006792750087049943
600.0,0.010655900243433719
700.0,0.012066673953021802
800.0,0.016246029208685564
900.0,0.032141015185061274
1000.0,0.08626565865978267
1100.0,0.20595324749542174
1200.0,0.18844705208000137
1300.0,0.28914142198753395
1400.0,0.33155479183304504
1500.0,0.4073826771880327
1600.0,0.3203244540015507
1700.0,0.21924018866131612
1800.0,0.009012483809511683
1900.0,-0.2434435604257889
2000.0,-0.5166302873716134
2100.0,-0.8833991716021697
2200.0,-1.590768695867535
2300.0,-2.233051104499505
2400.0,-3.469421929241299
2500.0,-5.605249054098375
2600.0,-8.229785867179888
2700.0,-9.627485328895506
2800.0,-9.605011843909738
2900.0,-8.817078445507569
3000.0,-8.502375379886121
3100.0,-8.762195121951219
