Elevation,Tendencia
0.0,0.03548852892520046
100.0,-0.01721884351184923
200.0,-0.14240851481226913
300.0,-0.17437508868039567
400.0,-0.15391239658526018
500.0,-0.2159142210201395
600.0,-0.19717615688901388
700.0,-0.10760591489619173
800.0,0.15125008512535232
900.0,0.4204967681450024
1000.0,0.7548114403532726
1100.0,0.8212268841279061
1200.0,0.4473022626977712
1300.0,0.25352525678508075
1400.0,0.14337197168899143
1500.0,0.10985939847661219
1600.0,0.0951912174711788
1700.0,0.011812993210437035
1800.0,-0.04946681394232507
1900.0,-0.05484010307126057
2000.0,-0.05189721893228785
2100.0,-0.07075261183728457
2200.0,-0.02771752982273775
2300.0,-0.04347713769051924
2400.0,-0.1805569187195917
2500.0,-0.82318627173359
2600.0,0.0
2700.0,0.0
