Year,Snowline_elev
2000.0,627.86
2001.0,579.65
2002.0,596.26
2003.0,519.85
2004.0,471.82
2005.0,425.62
2006.0,512.29
2007.0,480.07
2008.0,500.01
2009.0,552.31
2010.0,441.37
2011.0,524.05
2012.0,583.48
2013.0,553.71
2014.0,450.81
2015.0,469.95
2016.0,582.52
2017.0,492.05
2018.0,558.12
2019.0,444.64
2020.0,443.72
2021.0,533.09
2022.0,523.48
2023.0,482.80
2024.0,443.83
