Year,Snowline_elev
2000.0,1167.446322985388
2001.0,1206.8112658831744
2002.0,1198.6363931527278
2003.0,1250.7973385694986
2004.0,1213.3623588847083
2005.0,1052.214120019859
2006.0,1033.3334102077802
2007.0,1185.0503278440237
2008.0,1116.0361752055674
2009.0,1205.4465024531721
2010.0,1111.9852971587352
2011.0,1160.2029001169108
2012.0,1187.3281385078192
2013.0,1225.4519076593567
2014.0,1137.9821424472498
2015.0,1153.3660098221371
2016.0,1302.675667973292
2017.0,1141.5129404630543
2018.0,1286.2002666047188
2019.0,1098.5502052652223
2020.0,1103.582788933717
2021.0,1237.4295901837086
2022.0,1068.9541606235427
2023.0,1055.3176546235372
2024.0,1036.9955375628854
