Elevation,Tendencia
0.0,0.0
100.0,0.0
200.0,0.004987941370683925
300.0,4.973355976730544E-5
400.0,0.0
500.0,0.0
600.0,1.460672796528034E-4
700.0,3.8726118260959364E-4
800.0,0.0
900.0,-8.643192734385309E-5
1000.0,-0.004903966752562329
1100.0,-0.012429045979098517
1200.0,-0.02543014084928221
1300.0,-0.058012390716094944
1400.0,-0.13261551297458313
1500.0,-0.2520800510504958
1600.0,-0.43609033719719803
1700.0,-0.9351876984547647
1800.0,-1.4584001677587068
1900.0,-2.195020728324199
2000.0,-2.894653338265377
2100.0,-3.4706388741077547
2200.0,-3.918544742301792
2300.0,-4.276127254820386
2400.0,-4.729808303086896
2500.0,-5.163885994795903
2600.0,-5.63279096972887
2700.0,-6.196795006193083
2800.0,-6.747772146195967
2900.0,-7.363527918099606
3000.0,-8.055173863418206
3100.0,-8.59233249742651
3200.0,-9.069091919564848
3300.0,-9.501769383510798
3400.0,-9.569839381162527
3500.0,-9.210855232162821
3600.0,-8.752919823112805
3700.0,-8.093079935147296
3800.0,-7.402967393778438
3900.0,-7.079171675880205
4000.0,-6.996714055699194
4100.0,-7.325821969034245
4200.0,-7.43298880371248
4300.0,-7.54087358934137
4400.0,-7.181896769909901
4500.0,-7.346412729592245
4600.0,-6.878563680810761
4700.0,-6.36048496327537
4800.0,-5.196473460529883
4900.0,-3.191181256101529
5000.0,-3.128494708576846
5100.0,-5.396200814111261
