Month,Elevation,SCA,CCA
1.0,0.0,0.01013499717338726,14.546198107066381
1.0,100.0,0.005547319550636805,17.443962872697796
1.0,200.0,6.635217794275042E-4,16.976592022342707
1.0,300.0,7.064656536979682E-4,17.09490533609194
1.0,400.0,0.0013751884427253016,17.578026544608942
1.0,500.0,0.0037774129552940886,18.319248375924083
1.0,600.0,0.0031980321580009764,18.82034047961131
1.0,700.0,0.003451238404788283,19.45320594929452
1.0,800.0,0.0053563212220790295,19.967151023221614
1.0,900.0,0.009070447167669289,20.605697365424913
1.0,1000.0,0.016920089431598746,20.978432500636895
1.0,1100.0,0.03448717116482546,20.90240508808284
1.0,1200.0,0.11223007126337797,20.889298491870058
1.0,1300.0,0.7076381252627957,20.8200194082708
1.0,1400.0,2.4055483853046615,21.184579391335607
1.0,1500.0,8.013805082969192,22.021731103617977
1.0,1600.0,15.432207050692108,22.521536376431214
1.0,1700.0,24.421938629653642,22.684525738848794
1.0,1800.0,43.734383407256615,25.246419666794118
1.0,1900.0,67.17340657591701,32.06869583967795
1.0,2000.0,73.86331171021813,34.149926138556
1.0,2100.0,70.34146966728315,32.24927980360804
1.0,2200.0,84.46673332121432,40.34746761585872
1.0,2300.0,91.70549738219896,44.55193379496707
2.0,0.0,0.010253952539272086,19.31822490188178
2.0,100.0,0.006523926822197899,22.541870963541946
2.0,200.0,7.423149907345204E-4,22.125659971331466
2.0,300.0,1.3456488641866064E-4,22.18369532713574
2.0,400.0,5.964672763627813E-4,22.5922009388095
2.0,500.0,0.004677562425491829,22.77222972409538
2.0,600.0,0.0034577881423362984,22.966159176692603
2.0,700.0,0.002046111957519588,23.13879538666246
2.0,800.0,0.0033667224512194055,23.260267661364786
2.0,900.0,0.0011578162325835805,23.603642258437908
2.0,1000.0,0.005478886101660546,23.54604795948064
2.0,1100.0,0.0103160038288714,23.324663576742665
2.0,1200.0,0.03183494496683056,23.099265174691624
2.0,1300.0,0.3342263048620235,22.907935755380613
2.0,1400.0,0.40930373076599114,22.570290481617914
2.0,1500.0,1.106896901544741,22.35555846135155
2.0,1600.0,3.695570309712075,22.62770491451839
2.0,1700.0,10.410628284128155,22.86192554629582
2.0,1800.0,27.125094524830946,24.541748176859564
2.0,1900.0,50.02433201640233,28.85810044248615
2.0,2000.0,54.78282745525173,30.646144552140925
2.0,2100.0,45.947318305835815,29.081855118718938
2.0,2200.0,67.57116887838576,35.48326117256195
2.0,2300.0,84.98167539267016,35.04857948792219
3.0,0.0,0.02911789446128795,23.123028932248527
3.0,100.0,0.01868237027285056,26.68625582439003
3.0,200.0,0.003603752664515632,26.343892625519725
3.0,300.0,0.005382595456746425,26.34173660274419
3.0,400.0,0.0138653951387787,26.56671133783661
3.0,500.0,0.02325915631032514,26.633241598171534
3.0,600.0,0.030165444075705337,26.82635845267423
3.0,700.0,0.036894094543342235,26.858550683878548
3.0,800.0,0.03059741084384017,26.968322818838423
3.0,900.0,0.029053907335780838,27.014161464089373
3.0,1000.0,0.030588656915283913,26.83308361608093
3.0,1100.0,0.034862957175529515,26.539196411584268
3.0,1200.0,0.0712754636373715,26.395251771420767
3.0,1300.0,0.43765510670306107,26.356221529119097
3.0,1400.0,0.5451709878666101,26.465426570971637
3.0,1500.0,1.068643920801056,26.683524748132417
3.0,1600.0,2.668522153146893,27.379575311803855
3.0,1700.0,8.174817868187077,28.08367918605206
3.0,1800.0,23.25315385734022,30.238789700488066
3.0,1900.0,43.862529724567935,34.82102490803781
3.0,2000.0,48.993108234454986,36.00537802975823
3.0,2100.0,38.34192745051363,34.23324904250649
3.0,2200.0,60.826486093437566,41.17904664920049
3.0,2300.0,79.30759162303666,40.19399722207063
4.0,0.0,0.13150039877104083,37.786232042563
4.0,100.0,0.12536148862005697,41.139834041460055
4.0,200.0,0.1951474310428893,42.18723545550641
4.0,300.0,0.414157167125939,42.462760073318655
4.0,400.0,0.721291763592599,43.73959040278132
4.0,500.0,0.9143406922023352,44.41122553402789
4.0,600.0,0.8822874653029432,44.53406399046903
4.0,700.0,0.8534591537066962,44.569532822259205
4.0,800.0,0.7908670610450037,44.57437089573912
4.0,900.0,0.8130261186261829,44.96226360234036
4.0,1000.0,0.9530423019438495,44.87751571510459
4.0,1100.0,1.1265832200320698,44.59787926790972
4.0,1200.0,1.584299513093743,44.83340777801058
4.0,1300.0,2.7953063201047343,45.5509955673813
4.0,1400.0,4.153395642948093,46.852876336773996
4.0,1500.0,6.007828697645662,48.482331767607086
4.0,1600.0,9.628659770164287,49.552959397816146
4.0,1700.0,16.877305688820446,50.16434463613063
4.0,1800.0,31.593512324583735,52.32076502789012
4.0,1900.0,49.58282154024753,56.88230262491813
4.0,2000.0,56.305420879639904,58.024646954002954
4.0,2100.0,47.62822508285876,56.0652861367693
4.0,2200.0,69.2545900745319,62.29609463453278
4.0,2300.0,82.74476439790575,63.78462890843285
5.0,0.0,0.9638650917772368,51.55013584516906
5.0,100.0,0.984191371852569,52.02264246868446
5.0,200.0,1.5260114767475714,50.471385878810004
5.0,300.0,2.9397369625864314,50.4856181241838
5.0,400.0,4.6188190753613645,52.04808958840962
5.0,500.0,5.519303226317244,52.877737619687416
5.0,600.0,5.2586948982112425,53.06176613020014
5.0,700.0,5.196567991801953,53.5688837821459
5.0,800.0,5.146136147491391,54.02884638685897
5.0,900.0,5.690430599837009,54.65832276513533
5.0,1000.0,6.532947393565459,54.96920116475077
5.0,1100.0,7.224227259082545,55.45817781550172
5.0,1200.0,8.725431586254725,56.7638932806285
5.0,1300.0,11.391000771850633,58.5627352640543
5.0,1400.0,15.154344545555665,61.50798053229904
5.0,1500.0,19.96020703190539,64.56035016160027
5.0,1600.0,28.082702689287128,65.91942711122832
5.0,1700.0,39.14945898060155,66.33945950518336
5.0,1800.0,55.38383443612303,68.7504130921947
5.0,1900.0,72.51546613739771,74.67432814348437
5.0,2000.0,78.50906532237077,76.2403904132618
5.0,2100.0,76.92127959568586,73.87271841907268
5.0,2200.0,91.75913470278132,77.63061302030432
5.0,2300.0,94.8089005235602,80.20270923481004
6.0,0.0,3.186665749108727,56.884883947418054
6.0,100.0,3.156006682460746,57.36897574612943
6.0,200.0,4.544939704003261,58.40140169399926
6.0,300.0,8.187252228555028,61.59557942459547
6.0,400.0,12.539708152070302,65.3858303349599
6.0,500.0,15.637025694350589,67.11471248149115
6.0,600.0,15.515408992888753,67.51937108606583
6.0,700.0,16.410000451569896,68.79232558645391
6.0,800.0,17.436613353047917,69.95901501032824
6.0,900.0,20.26029122928303,71.19634771395202
6.0,1000.0,23.647189365835263,72.37110172540073
6.0,1100.0,27.164596496274246,73.8169366898986
6.0,1200.0,32.57849792255908,75.86176560771916
6.0,1300.0,39.020929945180555,77.87465384182632
6.0,1400.0,48.104992308244114,80.93782233969972
6.0,1500.0,57.440413326007324,83.99165391100642
6.0,1600.0,66.37052422719553,84.89524618677082
6.0,1700.0,73.86449173860721,84.36906043423714
6.0,1800.0,80.97623427615794,85.48583195641335
6.0,1900.0,84.64769599490704,89.17670532001905
6.0,2000.0,86.84454972191969,89.34403860578924
6.0,2100.0,86.7059017414074,86.79405558928666
6.0,2200.0,95.23577531357935,85.76874283791962
6.0,2300.0,96.47774869109946,88.15565040964933
7.0,0.0,2.768500421321246,53.466380034154916
7.0,100.0,2.773714020915833,54.377543777995164
7.0,200.0,3.699453695522769,53.98883383913315
7.0,300.0,6.321118432975186,55.512491138790956
7.0,400.0,10.032273038028753,58.42320580904576
7.0,500.0,13.19612523474486,60.0513464662103
7.0,600.0,13.796843570822707,60.56438243554291
7.0,700.0,16.06999128162208,61.67047431415533
7.0,800.0,18.91876476524588,63.05972512031067
7.0,900.0,24.577235022835016,64.9590427920474
7.0,1000.0,32.036698285473065,67.13458571875891
7.0,1100.0,40.86755418824951,69.78123144830764
7.0,1200.0,54.044521241075955,72.88071243795467
7.0,1300.0,65.60983472626904,75.13363991529145
7.0,1400.0,79.75697644741413,79.10327132626242
7.0,1500.0,88.81949212873678,82.59738195852651
7.0,1600.0,93.9489218569309,83.05250165279647
7.0,1700.0,96.22272576628602,81.97077141348947
7.0,1800.0,97.27288409801498,84.02842266370855
7.0,1900.0,97.5035294998783,90.25290594941792
7.0,2000.0,97.93564633194214,91.6652944692037
7.0,2100.0,97.84574536265588,88.49474319842982
7.0,2200.0,99.35102708598437,88.01070441745642
7.0,2300.0,99.66623036649216,90.63464864751052
8.0,0.0,1.4021365167418853,47.90772703411474
8.0,100.0,1.3814304518656404,49.45991561487862
8.0,200.0,1.6767507286420527,50.849274534304804
8.0,300.0,2.662195125329821,54.418818123979555
8.0,400.0,4.087865087678739,57.82947463415815
8.0,500.0,5.512119491438241,60.004780353280246
8.0,600.0,5.947168285501505,61.07141482294764
8.0,700.0,7.578368672954094,62.5324008438019
8.0,800.0,10.18204599408377,64.15977621673511
8.0,900.0,16.10326418776391,66.38178228184451
8.0,1000.0,25.118573753895713,69.14443386719374
8.0,1100.0,36.094041327853766,72.19043036460373
8.0,1200.0,52.28037612767076,75.46618879238964
8.0,1300.0,66.46046278896391,77.24548033847428
8.0,1400.0,80.85235829757163,81.0590715931591
8.0,1500.0,89.74513377830924,84.2981972071147
8.0,1600.0,94.95175053192774,84.7804396692285
8.0,1700.0,97.39651480793412,84.04982165380932
8.0,1800.0,98.57754853486512,86.29986851632887
8.0,1900.0,97.22588799221076,92.53203861676432
8.0,2000.0,97.06059934263162,94.91411231301389
8.0,2100.0,97.85512076321619,93.11049975836644
8.0,2200.0,99.49009271041629,94.2506255670314
8.0,2300.0,100.0,95.34071223490241
9.0,0.0,0.41396291927066564,39.39213586480288
9.0,100.0,0.4098807786840179,42.40821440947018
9.0,200.0,0.4066650014655213,43.89162206122588
9.0,300.0,0.6562025463634301,45.74362660313778
9.0,400.0,0.9330555147298177,48.015067378493995
9.0,500.0,1.3619357298321129,49.764867073726585
9.0,600.0,1.38394817014516,51.087470201727264
9.0,700.0,1.8061227618425486,52.520715920072085
9.0,800.0,2.873924286772726,54.21927391902949
9.0,900.0,5.772592431745892,56.726979022682634
9.0,1000.0,13.02123249168337,60.32060561324873
9.0,1100.0,23.026819745012094,64.55887709738433
9.0,1200.0,40.36858099441288,69.2870647332276
9.0,1300.0,57.07381319907254,71.9888738359719
9.0,1400.0,73.30081181058183,77.59296317439257
9.0,1500.0,85.30191608975524,81.90803894635036
9.0,1600.0,91.15224905487243,82.84493142896211
9.0,1700.0,92.9995640136716,82.28470598751724
9.0,1800.0,91.07689594997454,85.36343658353312
9.0,1900.0,89.66621416668228,92.42445559570847
9.0,2000.0,92.79097226907768,95.5854864879624
9.0,2100.0,94.94305176612771,95.40728668827407
9.0,2200.0,99.76822395928014,98.75426286129795
9.0,2300.0,100.0,98.88115183246073
10.0,0.0,0.22359522319660605,37.42189945352432
10.0,100.0,0.18406915792044218,41.86004294205489
10.0,200.0,0.10246747324352494,42.585460356455826
10.0,300.0,0.19350127236377157,43.47038545432324
10.0,400.0,0.30892853035531115,44.62748373720625
10.0,500.0,0.49015262954588074,45.630690156735405
10.0,600.0,0.5084559896801494,46.65782028758429
10.0,700.0,0.6028439538639245,47.81999388412545
10.0,800.0,0.8141404946326763,49.099197698822316
10.0,900.0,1.3718998840363739,50.855842347051166
10.0,1000.0,3.3338569041056614,53.43362763654374
10.0,1100.0,6.0116540286892794,57.6236964625123
10.0,1200.0,13.161207610021219,63.52107165497227
10.0,1300.0,26.74031834094516,68.02498751374603
10.0,1400.0,44.726935722456105,75.37865425142448
10.0,1500.0,58.15545873461744,81.46057165263618
10.0,1600.0,70.68732911905255,84.20332411787976
10.0,1700.0,77.44673672244535,85.65918858008573
10.0,1800.0,80.55737839016942,89.06033581347475
10.0,1900.0,76.44975845862902,93.84456869741214
10.0,2000.0,77.30946918947056,95.2474594518478
10.0,2100.0,74.85590815037263,94.40637230997875
10.0,2200.0,93.00036357025995,97.85837179163906
10.0,2300.0,97.99738219895288,98.57270731295391
11.0,0.0,0.14092166374911913,34.75053539892754
11.0,100.0,0.10056068746884914,38.942287978408494
11.0,200.0,0.03432606328673986,38.1724801504762
11.0,300.0,0.03967447786515358,39.47821164204081
11.0,400.0,0.06015736340152163,41.33636683180043
11.0,500.0,0.1279334282734679,42.8927748199606
11.0,600.0,0.131616308631082,44.011383143438096
11.0,700.0,0.1680867599192716,45.11813336811035
11.0,800.0,0.193878211984317,46.29076420775064
11.0,900.0,0.2546469801506616,47.67363168955696
11.0,1000.0,0.5937729998414544,48.94089026917925
11.0,1100.0,1.1296489711073712,50.43429399920645
11.0,1200.0,3.144028517597981,53.395644445591834
11.0,1300.0,10.614644242776034,56.4801520855932
11.0,1400.0,26.90216695614545,62.6730532905249
11.0,1500.0,45.5553022706256,69.23648846465592
11.0,1600.0,59.628101011266416,71.87841558887847
11.0,1700.0,69.88391379108245,72.46891760226721
11.0,1800.0,81.94155456991204,76.58540871751286
11.0,1900.0,88.16446345984612,84.85004565891627
11.0,2000.0,91.61846125671104,87.8075008733115
11.0,2100.0,91.543443628573,85.5348674859619
11.0,2200.0,95.38765678967461,90.34716739067298
11.0,2300.0,96.32853403141361,93.02115303604741
12.0,0.0,0.06844929663744714,23.69998068741358
12.0,100.0,0.04022956090237465,28.239899434042655
12.0,200.0,0.006104595524197576,27.017702780704877
12.0,300.0,0.008623366471329169,27.298385732131795
12.0,400.0,0.014514037058161015,27.842070834573327
12.0,500.0,0.04425533180971898,28.77171717910371
12.0,600.0,0.0365289404017603,29.521216018804473
12.0,700.0,0.04088721682590492,30.06630471930655
12.0,800.0,0.031057712434979918,30.69767290318179
12.0,900.0,0.04079489194438505,31.457102045960273
12.0,1000.0,0.10072836956410312,31.93832694229316
12.0,1100.0,0.21161967070127957,32.091849542981485
12.0,1200.0,0.789052408490758,32.78106130939799
12.0,1300.0,3.4821680349968576,34.09366784823935
12.0,1400.0,11.985392098611452,37.380066355994
12.0,1500.0,26.161106832875817,42.53056662742684
12.0,1600.0,38.603974767977554,44.30375038750557
12.0,1700.0,48.30082213360071,44.02252932906301
12.0,1800.0,65.55358467243512,47.545819278423004
12.0,1900.0,81.40925814968074,57.995779910616825
12.0,2000.0,86.51000992799793,60.65364685779995
12.0,2100.0,84.65662595447803,57.081899625848024
12.0,2200.0,93.73868387565898,64.34968482826156
12.0,2300.0,96.32984293193718,71.52298074067173
