Month,Elevation,SCA,CCA
1.0,0.0,0.4606768318972061,26.868324451048593
1.0,100.0,0.6366771938861435,49.05031686647466
1.0,200.0,1.05920723234334,62.42646604722739
1.0,300.0,1.5997266221183284,69.75769639278693
1.0,400.0,2.3321701265812442,75.17066193009514
1.0,500.0,3.335373149379674,79.60861731136254
1.0,600.0,5.616561665335987,83.38217877995359
1.0,700.0,9.55896538869763,86.88707310725056
1.0,800.0,15.217907044485207,89.4384149892619
1.0,900.0,24.029263233231653,92.50305423662903
1.0,1000.0,41.124765228226515,95.61050895059016
1.0,1100.0,44.66137644615841,98.03132984373453
1.0,1200.0,37.802173913043475,99.0761009817674
1.0,1300.0,25.781600208496222,99.5319596122643
1.0,1400.0,24.14127039222492,99.77413756424171
1.0,1500.0,20.215875370919882,99.85479084904763
1.0,1600.0,63.371134020618555,99.61689391420015
2.0,0.0,0.5247417529037509,25.952567674794874
2.0,100.0,0.732682972920789,46.70353464766759
2.0,200.0,1.1648548197363513,58.84206208786049
2.0,300.0,1.6537282004639224,65.52618429934057
2.0,400.0,2.258217689927171,70.60644623838535
2.0,500.0,3.1193297497438013,74.8084718700588
2.0,600.0,5.2487093364953035,78.62360785962399
2.0,700.0,8.850491405169686,82.2875030709511
2.0,800.0,15.019863145195822,85.04752378431829
2.0,900.0,25.89892702745365,88.66036409989826
2.0,1000.0,44.06712985162914,93.00492889019131
2.0,1100.0,53.788490062296056,96.55839125248417
2.0,1200.0,45.34195652173913,98.07753739125525
2.0,1300.0,33.96924680740162,98.86279674031368
2.0,1400.0,31.194376952447065,99.36029115866714
2.0,1500.0,31.073442136498517,99.44770324835251
2.0,1600.0,72.91752577319588,98.14084333725295
3.0,0.0,1.373788444669287,26.010116982850736
3.0,100.0,2.2753482103888345,46.47359453976776
3.0,200.0,3.533517462992377,58.815850882784304
3.0,300.0,4.847468811063041,66.12898549899302
3.0,400.0,6.319128715492886,71.58867094827492
3.0,500.0,8.631071773031909,76.04975628029953
3.0,600.0,12.0010371081483,80.02981604047497
3.0,700.0,17.80553864511851,83.65778283161411
3.0,800.0,26.833492999501342,86.20321693027705
3.0,900.0,41.203821147550876,89.34529318458787
3.0,1000.0,64.20137030412701,92.68213663019152
3.0,1100.0,77.95802432512608,95.78056459824111
3.0,1200.0,75.5845652173913,97.27695214938379
3.0,1300.0,69.82746937711754,98.14858492965406
3.0,1400.0,59.513016313779936,98.8512178300406
3.0,1500.0,52.82789317507418,99.05270584465642
3.0,1600.0,73.77319587628865,97.11914463069822
4.0,0.0,4.2138898712947155,25.334678761047805
4.0,100.0,7.246144375847361,44.91950761361891
4.0,200.0,10.984766025080344,57.075330746917196
4.0,300.0,14.486587371990803,64.32393285369211
4.0,400.0,18.25566258183809,70.16739610096542
4.0,500.0,22.57213471541602,74.89652888513528
4.0,600.0,28.541447648113127,78.91221467858232
4.0,700.0,36.549637887616335,82.21676243088467
4.0,800.0,46.103336503863176,84.3767133171651
4.0,900.0,59.023003744618826,86.95678828200818
4.0,1000.0,77.93836921558402,89.13802011418736
4.0,1100.0,88.69400771284485,91.98701468280181
4.0,1200.0,93.3645652173913,93.82758965068679
4.0,1300.0,93.22283033620016,95.28913536438772
4.0,1400.0,91.80666435265533,96.37660559258993
4.0,1500.0,91.91543026706232,96.46167531089552
4.0,1600.0,94.57731958762886,91.17723294269688
5.0,0.0,11.192803354413938,23.870184905552026
5.0,100.0,20.324626400907952,42.98004335790666
5.0,200.0,29.971980574196554,54.03594931906337
5.0,300.0,37.59513646804502,60.780012712891626
5.0,400.0,43.486557060257546,66.59303083621988
5.0,500.0,49.74955269719736,71.33443373261662
5.0,600.0,56.707759910187185,75.28068834355834
5.0,700.0,64.2704548646509,78.44000078038725
5.0,800.0,71.05800627659364,80.33365504251475
5.0,900.0,78.78371491640931,82.41257170048263
5.0,1000.0,87.4758269951663,83.08968674617759
5.0,1100.0,91.55829130821715,85.05668990463256
5.0,1200.0,94.25478260869565,86.95448369363746
5.0,1300.0,96.39197289549126,89.39046268940876
5.0,1400.0,95.07601527247483,91.00150889497941
5.0,1500.0,94.1112759643917,91.25028490827738
5.0,1600.0,96.0721649484536,81.18659220439656
6.0,0.0,20.84666276217061,26.062682711412222
6.0,100.0,39.15699355548293,46.78852914176369
6.0,200.0,52.9009403813208,56.65431237709899
6.0,300.0,63.23333683374417,62.204071306025405
6.0,400.0,71.31810622641683,67.80069885608616
6.0,500.0,78.13126579517393,72.10073014671573
6.0,600.0,83.9405041481373,75.39684212642233
6.0,700.0,88.35937512009565,78.17355983883304
6.0,800.0,90.91858192360955,79.69256203766706
6.0,900.0,92.70434007188413,81.09078329951457
6.0,1000.0,94.15722621043531,80.80725526991613
6.0,1100.0,94.42153663601306,82.0104956844794
6.0,1200.0,94.64630434782609,83.90574534161428
6.0,1300.0,95.33411519416211,86.4629757871355
6.0,1400.0,94.76431794515793,88.2164526206179
6.0,1500.0,94.40801186943621,88.3986081673022
6.0,1600.0,96.88659793814433,78.89847815414814
7.0,0.0,19.874403413267554,24.775314329100432
7.0,100.0,40.540232753794584,45.42129991695468
7.0,200.0,57.50231822046004,57.61029219327481
7.0,300.0,69.31080365639053,63.9302272592058
7.0,400.0,78.77064273513231,69.75647994187736
7.0,500.0,84.72881758154037,74.24475147609373
7.0,600.0,89.66820825724608,77.75507258454581
7.0,700.0,93.20934247154914,80.36826289424917
7.0,800.0,95.00124199937966,81.54347090643768
7.0,900.0,96.1204081312195,82.0899188320814
7.0,1000.0,96.73376758381956,80.57445225556191
7.0,1100.0,96.25615544348858,81.1194249889398
7.0,1200.0,96.37478260869565,82.33751393533986
7.0,1300.0,97.1631482929372,84.51336908724451
7.0,1400.0,97.3103089205137,85.95113669347283
7.0,1500.0,97.11943620178042,86.20377632641457
7.0,1600.0,97.27835051546391,78.76838146888029
8.0,0.0,9.28796002737847,25.118896004044228
8.0,100.0,21.725635013954616,48.038981463773915
8.0,200.0,38.08296915466242,63.24257069620619
8.0,300.0,55.47214169285113,71.93925742080897
8.0,400.0,69.96254518388535,78.98286560753596
8.0,500.0,80.30965222680864,83.62314308498355
8.0,600.0,87.96608013459638,87.12084988786795
8.0,700.0,93.0960848121547,89.57716379758875
8.0,800.0,95.56772921410723,90.59862459047295
8.0,900.0,96.85921241517583,91.16632801889224
8.0,1000.0,97.7154660609094,89.8786404030698
8.0,1100.0,97.79857609018096,89.4924901607229
8.0,1200.0,97.88934782608696,90.09075335603956
8.0,1300.0,98.05603335939536,91.15525161866685
8.0,1400.0,98.21659146129817,91.95168088397324
8.0,1500.0,98.39169139465875,92.01682643000774
8.0,1600.0,97.36082474226804,89.5833531284146
9.0,0.0,2.990165881521415,23.706030492992628
9.0,100.0,6.370337613384037,44.86854234335617
9.0,200.0,13.222300592516754,60.845719829458936
9.0,300.0,24.2602172959991,72.24253227458802
9.0,400.0,37.15069603858867,80.92098767381519
9.0,500.0,50.79231073131526,86.89746893941879
9.0,600.0,63.70418066300502,90.7830100192456
9.0,700.0,73.78319814785442,93.61403279598323
9.0,800.0,78.51493093598961,95.01980359463421
9.0,900.0,80.36316009133861,96.35203269193065
9.0,1000.0,80.32948131451192,96.72133761283395
9.0,1100.0,77.76194007712844,97.48798576089986
9.0,1200.0,65.99130434782609,98.16379710144764
9.0,1300.0,61.407088871514205,98.72101468160847
9.0,1400.0,53.1673030197848,99.15978248293389
9.0,1500.0,51.881305637982194,99.27774480712144
9.0,1600.0,98.0,98.46048109965633
10.0,0.0,1.210463770234157,24.59983653396416
10.0,100.0,2.040224078337492,45.40178078736747
10.0,200.0,4.163764611078129,60.15687878040102
10.0,300.0,8.1416268729389,70.38560545853561
10.0,400.0,14.965614097542396,78.66069156350034
10.0,500.0,25.741686496161115,85.66755468642856
10.0,600.0,38.39772629416886,90.35928313007527
10.0,700.0,50.606622222253286,93.76519391133019
10.0,800.0,57.002659930089784,95.56592603479972
10.0,900.0,60.85510697080917,97.181323122659
10.0,1000.0,61.92160775350626,98.07098313315
10.0,1100.0,50.20261050133492,98.86272786038428
10.0,1200.0,36.72086956521739,99.28080266318493
10.0,1300.0,27.02371644513943,99.54386221855424
10.0,1400.0,23.737244012495662,99.76605494657245
10.0,1500.0,17.258902077151337,99.77867968475799
10.0,1600.0,60.670103092783506,99.11411151757015
11.0,0.0,0.6420625576021937,25.73865662581471
11.0,100.0,0.9435930762841482,46.96662725631037
11.0,200.0,1.747500616338912,60.852593670081085
11.0,300.0,2.999995308532916,69.60907670089722
11.0,400.0,4.910698808925385,76.6774209004762
11.0,500.0,8.460983684594607,82.88759915456976
11.0,600.0,14.594923494558628,88.01575297554028
11.0,700.0,22.778472013085974,92.09865675716165
11.0,800.0,30.04153354442616,94.42283063922622
11.0,900.0,38.11595839018581,96.58808867966907
11.0,1000.0,49.0477159847814,97.9922052854411
11.0,1100.0,47.40447938297241,99.02715316918625
11.0,1200.0,39.712391304347825,99.52750724637592
11.0,1300.0,27.29528277299974,99.76547650073707
11.0,1400.0,24.81464769177369,99.86412125419412
11.0,1500.0,22.63872403560831,99.86587537092007
11.0,1600.0,68.98969072164948,99.5656357388316
12.0,0.0,0.4634471023262508,26.99263834220924
12.0,100.0,0.6303025120442204,49.21330794174886
12.0,200.0,1.1490114342391693,62.60477583734965
12.0,300.0,1.9304329559376423,70.79842255493564
12.0,400.0,3.056024733593327,76.92707704194102
12.0,500.0,4.772341547448378,82.23728452436784
12.0,600.0,8.584380039139544,86.70210721356841
12.0,700.0,14.556011821953101,90.58269565951159
12.0,800.0,20.506264961502854,93.00948555836796
12.0,900.0,27.609508075599816,95.52988586831803
12.0,1000.0,38.23410779725799,97.49010125900138
12.0,1100.0,40.76475823197864,98.81794432589257
12.0,1200.0,36.31673913043478,99.38810659186564
12.0,1300.0,29.317435496481625,99.67888219122847
12.0,1400.0,25.650815688996875,99.83813863913745
12.0,1500.0,19.469584569732937,99.87709390255564
12.0,1600.0,59.68041237113402,99.71400066511481
