system:index,CCA,Elevation,Month,SCA,.geo
0_16_0_16,28.472575095915573,5200.0,1.0,20.92981026175052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17_0_17,29.60518783669646,5300.0,1.0,30.91087130587786,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_0_18,30.13530561931708,5400.0,1.0,38.63253306078398,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0_19,29.680684430305522,5500.0,1.0,46.89879695788138,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0_20,30.068487387913667,5600.0,1.0,55.701106837511865,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0_21,29.820080451632418,5700.0,1.0,61.71650403936764,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22_0_22,30.01320569911959,5800.0,1.0,69.74394049121163,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23_0_23,31.351855770374883,5900.0,1.0,74.55101561497136,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24_0_24,31.96836718426534,6000.0,1.0,80.71579159474878,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25_0_25,37.8431334567626,6100.0,1.0,84.68964648324469,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_0_26,36.00532563180161,6200.0,1.0,84.02543861225115,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0_27,31.311975534427752,6300.0,1.0,81.50687236387775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_1_0,8.684472606616257,3600.0,2.0,0.1683445993318017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1,7.530446365870717,3700.0,2.0,0.37116152194776497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_2,8.933226065152443,3800.0,2.0,0.19147073177874757,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_1_3,11.790537756461049,3900.0,2.0,0.19023830639408693,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_1_4,12.481004332838666,4000.0,2.0,0.21318534355176924,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_1_5,13.760384142169398,4100.0,2.0,0.24675363997212157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_1_6,15.451666495999827,4200.0,2.0,2.2253095356886754,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_1_7,17.653712726222302,4300.0,2.0,0.2904173336931763,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_1_8,19.637198916678486,4400.0,2.0,0.3543047208244782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_1_9,21.39606699786873,4500.0,2.0,0.6167678063315168,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_1_10,22.03313235204907,4600.0,2.0,0.8601510402140125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_1_11,23.078560205417435,4700.0,2.0,1.3296226745005566,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_1_12,24.600194401569393,4800.0,2.0,2.562017997416937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13_1_13,26.18471072617136,4900.0,2.0,5.186874022351358,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14_1_14,27.510482664631628,5000.0,2.0,9.482959308305071,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15_1_15,28.696525754116635,5100.0,2.0,16.43770962268128,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_1_16,30.04679954892659,5200.0,2.0,25.715540906611718,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_1_17,31.13906104264766,5300.0,2.0,38.626832757117555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_1_18,31.658238284935777,5400.0,2.0,48.29094177500546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_1_19,31.28070860768243,5500.0,2.0,57.72171865824181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20_1_20,31.410153781924926,5600.0,2.0,68.68962636313842,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_1_21,30.80034993761058,5700.0,2.0,74.7408817063281,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_1_22,30.651115679973035,5800.0,2.0,79.38843894615623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23_1_23,32.13059111008482,5900.0,2.0,82.63198135722284,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24_1_24,33.42460977182233,6000.0,2.0,83.04705449356295,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25_1_25,40.79571688186008,6100.0,2.0,86.12148573362276,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26_1_26,38.08077782670634,6200.0,2.0,85.86108889130789,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27_1_27,31.360864256295603,6300.0,2.0,82.38260815524313,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0_2_0,2.1027995026645523,3600.0,3.0,0.12773350864122426,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1_2_1,2.143886466827591,3700.0,3.0,0.3865128217001188,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2_2_2,2.5411199287385564,3800.0,3.0,0.17585008467835966,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3_2_3,2.9849198257777068,3900.0,3.0,0.17602981184997205,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4_2_4,3.489518427040114,4000.0,3.0,0.18278279377315865,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5_2_5,4.662020768211128,4100.0,3.0,0.21491316169280997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6_2_6,5.032423340195979,4200.0,3.0,2.2803141280897896,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7_2_7,5.953915215080706,4300.0,3.0,0.23538216071672038,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8_2_8,7.0837836110864085,4400.0,3.0,0.3497165290697316,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9_2_9,8.166705276671792,4500.0,3.0,0.7012272134347031,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10_2_10,8.681312452543985,4600.0,3.0,0.8908674443872212,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11_2_11,9.503404524049557,4700.0,3.0,1.2450976648451675,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12_2_12,10.753442033664738,4800.0,3.0,2.304952724628943,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13_2_13,11.927243684705811,4900.0,3.0,4.208929182463864,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14_2_14,12.969904954861768,5000.0,3.0,7.629520239770196,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_15_2_15,14.159078556391423,5100.0,3.0,13.935516000127873,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_16_2_16,15.583112267605527,5200.0,3.0,23.338909647243526,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_17_2_17,16.62915689948662,5300.0,3.0,37.14575428231501,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_18_2_18,17.209575422619295,5400.0,3.0,48.23055148962165,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_19_2_19,17.333396780245813,5500.0,3.0,59.5097244333646,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_20_2_20,17.87772488760217,5600.0,3.0,71.6528490092387,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_21_2_21,17.703481105378785,5700.0,3.0,77.95925147387415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_22_2_22,18.04964219503063,5800.0,3.0,83.718857213653,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_23_2_23,19.57334390662434,5900.0,3.0,86.62713811291806,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_24_2_24,20.833243612757336,6000.0,3.0,87.6764098894335,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_25_2_25,25.71959957513221,6100.0,3.0,89.77840904653068,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_26_2_26,23.623090636269147,6200.0,3.0,89.45085580675135,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_27_2_27,18.861050027000054,6300.0,3.0,86.82075102455173,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0_3_0,1.8506476999548533,3600.0,4.0,0.059648106547585,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1_3_1,1.1236286317101305,3700.0,4.0,0.18927524022796177,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2_3_2,1.2390082793384352,3800.0,4.0,0.05326808811913834,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3_3_3,1.4606565861706753,3900.0,4.0,0.06479104406686981,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4_3_4,1.6981881121957214,4000.0,4.0,0.07289741664167464,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5_3_5,1.9019970329312363,4100.0,4.0,0.11208761905882485,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_6_3_6,2.2021514996726377,4200.0,4.0,1.8957047204031112,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_7_3_7,2.510739736335624,4300.0,4.0,0.12478021766936381,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_8_3_8,2.752390360619366,4400.0,4.0,0.16433355414602246,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_9_3_9,3.0472290669625144,4500.0,4.0,0.37055313507452087,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_10_3_10,3.2112932797709814,4600.0,4.0,0.44223695716259637,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_11_3_11,3.4465350100245624,4700.0,4.0,0.5027016779155066,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_12_3_12,3.8957939988713233,4800.0,4.0,0.8991235447488274,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_13_3_13,4.409856088035191,4900.0,4.0,1.7225652206381685,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_14_3_14,4.9882602922778885,5000.0,4.0,3.640073256286754,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_15_3_15,5.559884837952911,5100.0,4.0,8.024014369556669,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_16_3_16,6.2576269089729335,5200.0,4.0,16.47177896959138,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_17_3_17,7.015977291945251,5300.0,4.0,30.726481931794627,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_18_3_18,7.5092265631567345,5400.0,4.0,42.76307596544929,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_19_3_19,8.005400677021372,5500.0,4.0,56.36211580087842,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_20_3_20,8.788756545702316,5600.0,4.0,72.05316250979892,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_21_3_21,8.89128677581099,5700.0,4.0,81.95250946884217,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_22_3_22,9.364439847531889,5800.0,4.0,89.69175205692527,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_23_3_23,10.489631118181743,5900.0,4.0,92.78828809197584,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_24_3_24,12.30428807188593,6000.0,4.0,94.97781588775433,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_25_3_25,15.127176185695301,6100.0,4.0,96.39084573111167,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_26_3_26,14.415457014079916,6200.0,4.0,96.46546321186102,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_27_3_27,12.648815165053447,6300.0,4.0,95.67717314241975,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0_4_0,2.0936895666687345,3600.0,5.0,0.03416680426438789,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1_4_1,1.6297142031170158,3700.0,5.0,0.1651202242114559,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2_4_2,1.5575354716286993,3800.0,5.0,0.042984601713555955,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3_4_3,1.4456240317717772,3900.0,5.0,0.04751227569370557,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_4_4_4,1.393729078269954,4000.0,5.0,0.0687984127037427,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_5_4_5,1.3309484657274404,4100.0,5.0,0.12894447152510896,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_6_4_6,1.408156035214129,4200.0,5.0,1.6008279702447987,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_7_4_7,1.3590739715973374,4300.0,5.0,0.1463941268331543,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_8_4_8,1.6159578827253966,4400.0,5.0,0.25104749310449803,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9_4_9,1.9042769623813462,4500.0,5.0,0.518481730137394,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_10_4_10,2.02847522447661,4600.0,5.0,0.6283716441777244,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_11_4_11,2.183487092988998,4700.0,5.0,0.7275831643685741,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_12_4_12,2.4395915360113074,4800.0,5.0,1.0218754746209626,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_13_4_13,2.659180075287513,4900.0,5.0,1.5285341367878464,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_14_4_14,2.9506893078014036,5000.0,5.0,2.852744070301854,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_15_4_15,3.3427512133990054,5100.0,5.0,5.915833242156478,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_16_4_16,3.721266353211738,5200.0,5.0,12.428413973530427,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_17_4_17,4.217054189259133,5300.0,5.0,24.405437820607947,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_18_4_18,4.535107725216925,5400.0,5.0,34.42529863035792,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_19_4_19,5.134630204160172,5500.0,5.0,47.91380310127398,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_20_4_20,5.96807406523264,5600.0,5.0,64.48090317914199,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_21_4_21,6.206153806319846,5700.0,5.0,76.16297688460402,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_22_4_22,6.685491265971989,5800.0,5.0,87.37159187624073,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_23_4_23,6.744036230319058,5900.0,5.0,91.30078805179488,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_24_4_24,6.9584025499279605,6000.0,5.0,96.81521541626603,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_25_4_25,7.601206939056366,6100.0,5.0,97.74761726264977,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_26_4_26,7.528075483222793,6200.0,5.0,98.06474942891558,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_27_4_27,6.020097891999522,6300.0,5.0,98.36968825678836,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0_5_0,0.35686681581326446,3600.0,6.0,0.03644889115859581,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_1_5_1,1.117236997848754,3700.0,6.0,0.40771374580218944,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_2_5_2,1.2443209585252577,3800.0,6.0,0.16085928186012463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_3_5_3,1.2308467507493739,3900.0,6.0,0.14187799893793895,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_4_5_4,1.4008422767344195,4000.0,6.0,0.26283714323956503,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_5_5_5,1.5178177087814066,4100.0,6.0,0.5024807344505099,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_6_5_6,1.628505971771345,4200.0,6.0,1.965858875578064,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_7_5_7,1.6267356222900748,4300.0,6.0,0.7866429761940479,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_8_5_8,1.7445484575428325,4400.0,6.0,1.0336390256844583,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_9_5_9,1.9533938166801497,4500.0,6.0,1.5530633830021265,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_10_5_10,2.1256522116547583,4600.0,6.0,1.824973359394642,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_11_5_11,2.2658646297651677,4700.0,6.0,2.1298672571966,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_12_5_12,2.4767407180099466,4800.0,6.0,2.513342346828953,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_13_5_13,2.603481306832151,4900.0,6.0,2.931306261704675,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_14_5_14,2.760985039722274,5000.0,6.0,3.885944028230463,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_15_5_15,3.0136921359314073,5100.0,6.0,6.213782714609685,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_16_5_16,3.313159005279946,5200.0,6.0,11.389713977990539,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_17_5_17,3.6539983906037063,5300.0,6.0,21.32863144495758,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_18_5_18,3.845627526208461,5400.0,6.0,29.575160028040823,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_19_5_19,4.38586739377345,5500.0,6.0,41.87356334087712,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_20_5_20,5.0794588656267186,5600.0,6.0,56.54578815819916,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_21_5_21,5.39113985407038,5700.0,6.0,68.10569909160812,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_22_5_22,5.525768818795011,5800.0,6.0,80.42180603898272,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_23_5_23,5.901520453294725,5900.0,6.0,85.01052010891549,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_24_5_24,5.489609301711875,6000.0,6.0,94.68552899555921,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_25_5_25,6.059673563275807,6100.0,6.0,96.55098739804176,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_26_5_26,5.928888338218801,6200.0,6.0,97.2940704597667,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_27_5_27,5.807628047811483,6300.0,6.0,98.07740166053289,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0_6_0,1.6385722560078135,3600.0,7.0,0.0566277849511692,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_1_6_1,1.5144226465762074,3700.0,7.0,0.5034165272305748,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_2_6_2,1.555120873303205,3800.0,7.0,0.27061409240075374,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_3_6_3,1.645685352308533,3900.0,7.0,0.3424098698404635,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_4_6_4,1.7814836566686494,4000.0,7.0,0.5367361061754509,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_5_6_5,1.947326284122155,4100.0,7.0,0.8822586388246314,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_6_6_6,2.2336351570969555,4200.0,7.0,2.6226582978621065,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_7_6_7,2.501270383403349,4300.0,7.0,1.5662577536012865,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_8_6_8,2.6912902757426416,4400.0,7.0,2.249084357557653,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_9_6_9,2.848275668360614,4500.0,7.0,3.5517455892746432,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_10_6_10,3.004762089604598,4600.0,7.0,4.4227054834149895,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_11_6_11,3.1293259763641808,4700.0,7.0,5.285655881580958,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_12_6_12,3.2113659067902747,4800.0,7.0,6.251687654976616,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_13_6_13,3.32958676587139,4900.0,7.0,6.938924227046102,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_14_6_14,3.4129288479790807,5000.0,7.0,7.916196993643662,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_15_6_15,3.6242042141140667,5100.0,7.0,9.926220831318068,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_16_6_16,3.829235093203685,5200.0,7.0,14.028172212012905,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_17_6_17,4.184165653995777,5300.0,7.0,22.19214516172118,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_18_6_18,4.358240068080961,5400.0,7.0,28.863257100289793,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_19_6_19,4.767696330619738,5500.0,7.0,39.92308344559669,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_20_6_20,5.293129750325334,5600.0,7.0,53.02435796920244,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_21_6_21,5.533728495154549,5700.0,7.0,64.45522378345382,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_22_6_22,5.820455414206773,5800.0,7.0,77.17436235665843,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_23_6_23,6.415744535493424,5900.0,7.0,81.76232389953309,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_24_6_24,6.335683002868826,6000.0,7.0,93.74528714556405,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_25_6_25,7.019229268312112,6100.0,7.0,95.37172527941398,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_26_6_26,6.701878241986909,6200.0,7.0,96.8267352638212,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_27_6_27,5.601103103073233,6300.0,7.0,98.58156821220184,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0_7_0,0.18176346972734608,3600.0,8.0,0.03631314159512209,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_1_7_1,0.4716592910700352,3700.0,8.0,0.17647409674684614,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_2_7_2,0.5439436770724451,3800.0,8.0,0.05132476880119616,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_3_7_3,0.6249021699196229,3900.0,8.0,0.03360503875245801,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_4_7_4,0.5608573079418061,4000.0,8.0,0.09104284889260524,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_5_7_5,0.4891642191654526,4100.0,8.0,0.15358796004953393,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_6_7_6,0.5335019962574883,4200.0,8.0,1.250657905594031,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_7_7_7,0.5623238385543297,4300.0,8.0,0.2615291156896614,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_8_7_8,0.7400321538717491,4400.0,8.0,0.4178888880630123,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_9_7_9,0.9656317693433606,4500.0,8.0,0.8857511992759874,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_10_7_10,1.0473085815147185,4600.0,8.0,1.0579881141583656,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_11_7_11,1.140592779367258,4700.0,8.0,1.2109626968937353,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_12_7_12,1.281331239856829,4800.0,8.0,1.64704018001516,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_13_7_13,1.3895968190844623,4900.0,8.0,2.162292109653534,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_14_7_14,1.5350134526940995,5000.0,8.0,2.945101350966037,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_15_7_15,1.8361043444386325,5100.0,8.0,4.649609531903804,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_16_7_16,2.1692824789616796,5200.0,8.0,8.222232398357113,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_17_7_17,2.6438820092337227,5300.0,8.0,15.564454812270547,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_18_7_18,2.932936423540463,5400.0,8.0,21.563272269056384,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_19_7_19,3.3944992617923053,5500.0,8.0,32.13343077986757,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_20_7_20,3.971280813335044,5600.0,8.0,44.429766125887504,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_21_7_21,4.17555418847489,5700.0,8.0,55.73144856291595,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_22_7_22,4.408403351745231,5800.0,8.0,69.40063844220138,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_23_7_23,4.426433237574278,5900.0,8.0,75.15071284142365,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_24_7_24,4.514323760734109,6000.0,8.0,89.79779002767101,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_25_7_25,4.482276124092494,6100.0,8.0,91.66899761415642,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_26_7_26,4.564790008219285,6200.0,8.0,94.3124814022468,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_27_7_27,3.7296763161349333,6300.0,8.0,97.14073221944135,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0_8_0,0.8590771291727205,3600.0,9.0,0.025733533245759554,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_1_8_1,0.7005974840900643,3700.0,9.0,0.09955299963027123,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_2_8_2,0.558340345582841,3800.0,9.0,0.03572636450304351,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_3_8_3,0.5497861272603717,3900.0,9.0,0.03493928461034928,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4_8_4,0.5761457792992889,4000.0,9.0,0.055539913298204215,"{""type"":""MultiPoint"",""coordinates"":[]}"
