Elevation,Area
3700,33.06
3800,38.85
3900,201.35
4000,185.03
4100,291.94
4200,643.98
4300,527.41
4400,559.62
4500,634.96
4600,565.63
4700,479.76
4800,336.80
4900,237.84
5000,162.71
5100,110.55
5200,90.80
5300,62.68
5400,38.42
5500,17.39
5600,7.08
5700,2.58
5800,1.07
5900,0.43
6000,0.43
