Elevation,Area
3400,21.47
3500,41.64
3600,58.17
3700,54.74
3800,53.67
3900,48.08
4000,62.25
4100,149.40
4200,276.27
4300,867.86
4400,742.08
4500,716.74
4600,376.72
4700,203.93
4800,116.56
4900,74.92
5000,54.74
5100,42.29
5200,23.61
5300,21.04
5400,10.73
5500,7.30
5600,3.43
5700,4.94
5800,1.29
5900,0.64
6000,0.43
6100,0.43
