Elevation,SCA,CCA
0.0,1.0685050153219233,1.0685050153219233
100.0,1.1322838706636047,1.1322838706636047
200.0,1.1118630152089304,1.1118630152089304
300.0,1.362770976556309,1.362770976556309
400.0,1.6561235229845084,1.6561235229845084
500.0,2.0111498127937577,2.0111498127937577
600.0,2.7673027073440757,2.7673027073440757
700.0,3.1844763497405935,3.1844763497405935
800.0,3.69205862827766,3.69205862827766
900.0,4.268689683396037,4.268689683396037
1000.0,5.347733689055919,5.347733689055919
1100.0,7.221029961015725,7.221029961015725
1200.0,11.247104058151592,11.247104058151592
1300.0,19.01157045021968,19.01157045021968
1400.0,28.057045141989747,28.057045141989747
1500.0,37.19946006318432,37.19946006318432
1600.0,44.810420220312814,44.810420220312814
1700.0,49.24637079147849,49.24637079147849
1800.0,57.79168297913231,57.79168297913231
1900.0,62.750227291030555,62.750227291030555
2000.0,65.68405174804562,65.68405174804562
2100.0,68.24230118337375,68.24230118337375
2200.0,67.27193363588503,67.27193363588503
2300.0,63.40345119236045,63.40345119236045
2400.0,66.79624797350087,66.79624797350087
2500.0,68.64570134054853,68.64570134054853
2600.0,68.87519379844964,68.87519379844964
2700.0,67.1190175453494,67.1190175453494
