Elevation,Area
100,1903.57
200,3042.99
300,620.58
400,596.96
500,475.26
600,199.85
700,89.51
800,92.09
900,83.93
1000,127.93
1100,179.89
1200,252.44
1300,296.01
1400,270.26
1500,193.41
1600,129.22
1700,130.94
1800,132.01
1900,118.71
2000,111.19
2100,70.84
2200,45.94
2300,35.63
2400,25.11
2500,25.76
2600,18.46
2700,9.02
2800,6.23
2900,4.51
3000,2.79
3100,1.93
3200,1.07
3300,1.72
3400,0.43
