Elevation,SCA,CCA
0.0,0.20826478874415275,0.20826478874415275
100.0,0.20017910309521095,0.20017910309521095
200.0,0.24424426708745234,0.24424426708745234
300.0,0.27662587486797524,0.27662587486797524
400.0,0.3462840550044035,0.3462840550044035
500.0,0.5138865318579998,0.5138865318579998
600.0,0.7877070536187903,0.7877070536187903
700.0,1.4227742008389324,1.4227742008389324
800.0,1.7967192433088164,1.7967192433088164
900.0,3.5848266665587354,3.5848266665587354
1000.0,5.664484053511927,5.664484053511927
1100.0,9.426986401679113,9.426986401679113
1200.0,13.112865086037454,13.112865086037454
1300.0,17.92132472359044,17.92132472359044
1400.0,23.31865080426987,23.31865080426987
1500.0,28.04341672762999,28.04341672762999
1600.0,32.46851747866152,32.46851747866152
1700.0,36.628874363392626,36.628874363392626
1800.0,40.27817885506076,40.27817885506076
1900.0,43.7658831680776,43.7658831680776
2000.0,46.80105374849273,46.80105374849273
2100.0,50.37761201954147,50.37761201954147
2200.0,53.730268150135174,53.730268150135174
2300.0,59.722954610889474,59.722954610889474
2400.0,65.1994701253874,65.1994701253874
2500.0,75.28440156396475,75.28440156396475
2600.0,74.54816909742885,74.54816909742885
2700.0,81.83869432482692,81.83869432482692
2800.0,83.11974827077675,83.11974827077675
2900.0,86.78294711119032,86.78294711119032
3000.0,95.63103316812813,95.63103316812813
3100.0,94.94058639486495,94.94058639486495
3200.0,95.45531561461804,95.45531561461804
3300.0,93.30713712910989,93.30713712910989
