Month,Elevation,SCA,CCA
1.0,0.0,0.0,6.039842753711928
1.0,100.0,0.0,2.335743901293901
1.0,200.0,0.0,2.000558855659961
1.0,300.0,0.0,1.7648126948734122
1.0,400.0,0.0,1.679857941294481
1.0,500.0,0.0,1.7997138035032745
1.0,600.0,0.0,1.73470937307338
1.0,700.0,0.0,1.746779993076267
1.0,800.0,0.0,1.7551529659600678
1.0,900.0,0.0,1.7676813591491083
1.0,1000.0,0.0,1.8058842329828526
1.0,1100.0,0.0,1.8564307112908447
1.0,1200.0,3.596908182359577E-5,1.928424903396171
1.0,1300.0,0.007873640737395729,1.9682559495811924
1.0,1400.0,0.010697826549039398,2.0099518645409202
1.0,1500.0,0.021270067738734855,1.9897432932202932
1.0,1600.0,0.14201524446641567,2.005379202267039
1.0,1700.0,0.09834815598990139,2.0201864188300207
1.0,1800.0,0.09240775351452826,2.02696852210388
1.0,1900.0,0.13427490951155022,2.030932979925278
1.0,2000.0,0.2122793393438897,2.040372718133372
1.0,2100.0,0.3478078951348477,2.0117753190670093
1.0,2200.0,0.6120477920002763,2.026674182893179
1.0,2300.0,0.9916182940320148,2.021104996871174
1.0,2400.0,1.6309515761245401,2.0497981806567593
1.0,2500.0,2.6783367623210763,2.1043222815095657
1.0,2600.0,4.334842430666873,2.1466141258554203
1.0,2700.0,6.651012613935599,2.232658589526332
1.0,2800.0,9.721555626624067,2.29384236116404
1.0,2900.0,13.173546414612415,2.3298352920688674
1.0,3000.0,17.861638505091356,2.3768990617226713
1.0,3100.0,22.726459395629135,2.392299371867873
1.0,3200.0,27.691884120166062,2.4105230718356903
1.0,3300.0,33.817943736386376,2.4164469034870004
1.0,3400.0,38.504988274089506,2.431935317250151
1.0,3500.0,43.6326838597626,2.4832676482774882
1.0,3600.0,49.65626949035127,2.5793116547188975
1.0,3700.0,56.353732545408846,2.635197597725028
1.0,3800.0,61.33320078771724,2.770430824431652
1.0,3900.0,66.03273363247186,2.8491996920814087
1.0,4000.0,68.18300780173226,2.780287954869418
1.0,4100.0,66.83508708517019,2.8624494714742554
1.0,4200.0,67.05429394556727,2.8868515470795586
1.0,4300.0,69.25251664381621,2.9458073069297877
1.0,4400.0,71.35884338648341,3.011852863621185
1.0,4500.0,71.01752934457117,3.0665663618896013
1.0,4600.0,75.54658485648139,3.335167081932216
1.0,4700.0,80.50645846868771,3.507712047105276
1.0,4800.0,85.72210868975493,3.789765743271423
1.0,4900.0,91.29593773728169,4.157423833667494
1.0,5000.0,90.25600221134104,4.085126438772857
1.0,5100.0,89.00678426051559,4.114325732043594
2.0,0.0,0.0,6.49930264095408
2.0,100.0,0.0,1.4331070018942713
2.0,200.0,0.0,1.136324728510315
2.0,300.0,0.0,0.9648837254455523
2.0,400.0,0.0,0.8099236981653742
2.0,500.0,0.0,0.7197848927108931
2.0,600.0,0.0,0.7408975980071536
2.0,700.0,0.0,0.7684104872662307
2.0,800.0,0.0,0.6399644917160864
2.0,900.0,0.0,0.5111838627419893
2.0,1000.0,0.0,0.4159587914565656
2.0,1100.0,0.0,0.3814276783372565
2.0,1200.0,0.0011510106183550647,0.32955416460714587
2.0,1300.0,0.007242263885812109,0.3072899829123819
2.0,1400.0,0.01689130507743063,0.3031592234694706
2.0,1500.0,0.029264935857315263,0.30633312962674125
2.0,1600.0,0.15140308570834685,0.31729776230095097
2.0,1700.0,0.13140024785503668,0.3564733718027884
2.0,1800.0,0.11772567124286233,0.38278794390497817
2.0,1900.0,0.1335234786791567,0.41890790830367197
2.0,2000.0,0.172598302901735,0.48401462072953555
2.0,2100.0,0.2642623359401954,0.5029554038408249
2.0,2200.0,0.42521668515082545,0.5471539061632641
2.0,2300.0,0.5872147818095009,0.5681250871289796
2.0,2400.0,0.8593225572921727,0.6442503258769995
2.0,2500.0,1.2657116452640438,0.7452694669159412
2.0,2600.0,1.9860097604415672,0.8083077573152158
2.0,2700.0,2.9513957027795814,0.9120355249346159
2.0,2800.0,4.644143671367596,1.0899742108493808
2.0,2900.0,6.344954350660816,1.2842813003339597
2.0,3000.0,9.136202821777644,1.4980228527490573
2.0,3100.0,12.341423797001244,1.739425890832203
2.0,3200.0,16.11567739960779,1.8764845328744193
2.0,3300.0,21.335185543593322,1.97319206205074
2.0,3400.0,26.00005869600079,2.001532459297149
2.0,3500.0,31.762656585437902,2.036383006609981
2.0,3600.0,38.35851008371519,2.0846367943143758
2.0,3700.0,46.17898322145644,2.067070720037343
2.0,3800.0,51.96323172321898,2.201781917403944
2.0,3900.0,57.17735947483129,2.236432028071837
2.0,4000.0,59.417375004770975,2.1970447140905236
2.0,4100.0,57.816005060341475,2.320037047658913
2.0,4200.0,57.94148038568077,2.360277380000966
2.0,4300.0,59.95732101464486,2.432286494936656
2.0,4400.0,62.503443084740944,2.486431683925865
2.0,4500.0,62.03004115446002,2.559658513636902
2.0,4600.0,66.95182049248005,2.9808045014877553
2.0,4700.0,72.51682064948078,3.2075395652810035
2.0,4800.0,79.57428338909482,3.7650754928070063
2.0,4900.0,88.35478359908882,4.605741352054108
2.0,5000.0,87.69424261570055,4.3793119459040835
2.0,5100.0,86.92944369063771,4.731398298047809
3.0,0.0,0.0,5.484694845140626
3.0,100.0,0.0,3.234046592900975
3.0,200.0,0.0,3.342981684007938
3.0,300.0,0.0,3.43697854714341
3.0,400.0,0.0,3.412063943937887
3.0,500.0,0.0,3.3228919812284086
3.0,600.0,0.0,3.3461131171130996
3.0,700.0,0.0,3.349182953067524
3.0,800.0,0.0,3.3248966497171977
3.0,900.0,0.0,3.2910851281904216
3.0,1000.0,0.0,3.305456039097294
3.0,1100.0,3.16260711936349E-5,3.3651232701607947
3.0,1200.0,3.5969081823595774E-4,3.360886376946151
3.0,1300.0,0.005385273145860286,3.3983831793181505
3.0,1400.0,0.036410146500239354,3.4127999828786177
3.0,1500.0,0.07544924377953326,3.4218637645143373
3.0,1600.0,0.2296737291493039,3.4573294201745375
3.0,1700.0,0.3235710900440141,3.455728137806313
3.0,1800.0,0.2650737356102805,3.4898503353966412
3.0,1900.0,0.26271177947912,3.558467255448861
3.0,2000.0,0.2671603909387075,3.5968071795917345
3.0,2100.0,0.3818956148288283,3.654247365677267
3.0,2200.0,0.5358888652778894,3.6982693231503796
3.0,2300.0,0.6820817500572137,3.78447072154978
3.0,2400.0,0.8896439934591639,3.878959275360795
3.0,2500.0,1.1744818304645208,3.9767928140178177
3.0,2600.0,1.6539094794710416,4.123370887430489
3.0,2700.0,2.242516594924423,4.27756192018029
3.0,2800.0,3.4509344735184433,4.410046327011703
3.0,2900.0,4.330193541495364,4.515900457106417
3.0,3000.0,6.13289967377568,4.647551219754287
