Month,Elevation,SCA,CCA
1.0,0.0,0.5527052800930631,19.522017336552143
1.0,100.0,1.8218922943039448,53.386445426393145
1.0,200.0,2.608344754124479,63.867430937521995
1.0,300.0,3.3699448741282123,70.98342691538892
1.0,400.0,4.315831822193406,76.84100494787204
1.0,500.0,5.326254559522494,81.20033908941522
1.0,600.0,6.263315934220127,84.1722276839626
1.0,700.0,8.023394853132311,86.21604322317891
1.0,800.0,13.224242424242425,88.24190289996739
1.0,900.0,13.30260047281324,89.1869137497141
1.0,1000.0,16.076923076923077,92.79404466501244
2.0,0.0,0.6587235608516604,18.663147683035902
2.0,100.0,1.9076345490600883,50.42671624148725
2.0,200.0,2.5401280260918053,60.264253489795856
2.0,300.0,3.176218192978985,66.97543890222119
2.0,400.0,3.8403268859319892,72.49238214693145
2.0,500.0,4.505816845363104,76.68028701388599
2.0,600.0,5.02738957175731,79.58860659073132
2.0,700.0,5.819339745256044,81.60181169673949
2.0,800.0,8.93131313131313,83.39905200736322
2.0,900.0,12.02127659574468,84.0104637956598
2.0,1000.0,18.846153846153847,89.39522384482598
3.0,0.0,1.5827355069154065,18.7937481258265
3.0,100.0,4.499139743485632,50.9699381820573
3.0,200.0,5.969053216531703,60.944371302755066
3.0,300.0,7.381829675228919,67.79066273535824
3.0,400.0,8.98422023902512,73.52027831431512
3.0,500.0,10.389106886260638,77.91078147402045
3.0,600.0,11.632541954313297,81.1346673292468
3.0,700.0,13.445801923576813,83.4339873372419
3.0,800.0,19.426666666666666,85.35344237917032
3.0,900.0,22.638297872340427,86.98325453806791
3.0,1000.0,33.57692307692308,90.18309395093053
4.0,0.0,3.7448484389768297,18.14129960197229
4.0,100.0,9.884358310031866,48.96056260901212
4.0,200.0,12.703555257090331,58.493889396833275
4.0,300.0,15.377387296436593,65.01472755875545
4.0,400.0,18.288638037983755,70.44821931768327
4.0,500.0,21.152895987620205,74.60426261621403
4.0,600.0,23.76755346017848,77.64202519857159
4.0,700.0,27.64795078416082,79.68277188894999
4.0,800.0,36.465050505050506,81.28677441077456
4.0,900.0,40.43735224586288,83.44812188074597
4.0,1000.0,54.5,85.4814814814815
5.0,0.0,9.136692771028187,15.252981066648433
5.0,100.0,22.65649835140831,41.60442817717082
5.0,200.0,28.22110450973768,49.804072799930516
5.0,300.0,33.06264398522745,55.284127739152865
5.0,400.0,37.74761691289945,59.794862456600576
5.0,500.0,41.941541394937545,63.53258930959128
5.0,600.0,45.60835157433912,66.42029449945434
5.0,700.0,49.509747855471794,68.39538512996661
5.0,800.0,57.763636363636365,68.8297582274356
5.0,900.0,63.13002364066194,69.79906962556241
5.0,1000.0,75.34615384615384,66.3550041356493
6.0,0.0,15.456283517675814,15.112001250378949
6.0,100.0,38.30980897329724,40.03191318303013
6.0,200.0,46.8155184999161,47.466188028367085
6.0,300.0,54.12231915501628,52.4314711306229
6.0,400.0,61.52141179753723,56.42186908649145
6.0,500.0,68.98677738476843,59.6711558576698
6.0,600.0,76.01464893079643,62.40075668954426
6.0,700.0,82.07373711116888,63.90563330363953
6.0,800.0,87.3430303030303,62.9170079779736
6.0,900.0,91.59101654846336,62.016965377493676
6.0,1000.0,92.53846153846153,53.32790198307438
7.0,0.0,14.464485325617856,14.867184305572078
7.0,100.0,37.2809897281609,40.39834349852495
7.0,200.0,47.132409419225404,48.442100839016675
7.0,300.0,55.83677365732432,53.83206554894662
7.0,400.0,64.30941472050279,58.2637552378892
7.0,500.0,72.04729468332044,61.94802583201447
7.0,600.0,78.72304540607286,65.0616783452281
7.0,700.0,83.90070184559397,67.03930812640567
7.0,800.0,88.56565656565657,65.40668020151884
7.0,900.0,92.68557919621749,65.11041890314368
7.0,1000.0,95.84615384615384,56.55220461920214
8.0,0.0,7.925831580040396,15.963636974796312
8.0,100.0,22.396405124357333,44.57060839283859
8.0,200.0,30.83582613316188,54.15556380507105
8.0,300.0,40.09599688846394,60.77121752742762
8.0,400.0,50.42791860057799,66.43336026720307
8.0,500.0,60.8073947164806,71.04208009478397
8.0,600.0,70.8297973845204,74.83320436383995
8.0,700.0,79.28472402738065,77.35023906619669
8.0,800.0,87.03272727272727,76.99568713246136
8.0,900.0,93.20803782505911,78.90279439160705
8.0,1000.0,96.76923076923077,73.64374335342076
9.0,0.0,3.0151868085187177,16.308407582364463
