Elevation,Area
100,191.48
200,737.78
300,346.67
400,401.84
500,430.82
600,416.87
700,397.76
800,402.70
900,394.97
1000,396.90
1100,412.58
1200,443.05
1300,472.25
1400,392.18
1500,465.38
1600,435.11
1700,264.89
1800,163.78
1900,109.91
2000,87.58
2100,56.88
2200,36.49
2300,29.41
2400,19.96
2500,10.30
2600,7.30
2700,7.94
2800,4.72
2900,5.37
3000,4.29
3100,1.29
3200,1.29
3300,1.29
3400,0.21
