Elevation,Area
100,7122.37
200,1532.45
300,1293.75
400,1161.30
500,998.80
600,851.55
700,721.04
800,641.62
900,611.78
1000,544.38
1100,458.94
1200,355.26
1300,312.55
1400,249.43
1500,185.04
1600,158.42
1700,122.57
1800,108.19
1900,92.30
2000,58.82
2100,36.28
2200,19.53
2300,8.59
2400,2.58
2500,0.43
2600,0.43
