Elevation,SCA,CCA
0.0,6.36679618941218,6.36679618941218
100.0,8.466730834205952,8.466730834205952
200.0,9.605913369672745,9.605913369672745
300.0,10.357005200401455,10.357005200401455
400.0,11.682700683899359,11.682700683899359
500.0,13.520290454137893,13.520290454137893
600.0,16.146933956300526,16.146933956300526
700.0,19.455491035073003,19.455491035073003
800.0,23.678513089453936,23.678513089453936
900.0,25.918447506723265,25.918447506723265
1000.0,31.323061613112856,31.323061613112856
1100.0,35.647708754617184,35.647708754617184
1200.0,39.71310181043235,39.71310181043235
1300.0,44.481296751050046,44.481296751050046
1400.0,49.24401011057396,49.24401011057396
1500.0,54.266271089239154,54.266271089239154
1600.0,60.35343280441171,60.35343280441171
1700.0,66.64555393566687,66.64555393566687
1800.0,72.34380515323994,72.34380515323994
1900.0,77.63199525559192,77.63199525559192
2000.0,77.16696175242953,77.16696175242953
2100.0,47.569533322928045,47.569533322928045
