Elevation,SCA,CCA
0.0,0.43838574647442674,0.43838574647442674
100.0,0.44334606021961637,0.44334606021961637
200.0,0.6791702756319301,0.6791702756319301
300.0,0.6149376991807615,0.6149376991807615
400.0,0.9770885467177225,0.9770885467177225
500.0,1.6976620597944971,1.6976620597944971
600.0,2.1949247000292305,2.1949247000292305
700.0,2.8776651463194125,2.8776651463194125
800.0,3.6759914332865713,3.6759914332865713
900.0,5.033079764362415,5.033079764362415
1000.0,6.662807849213148,6.662807849213148
1100.0,8.09635914409591,8.09635914409591
1200.0,10.953412002654423,10.953412002654423
1300.0,16.37628193135946,16.37628193135946
1400.0,23.92704957676853,23.92704957676853
1500.0,32.31636356649415,32.31636356649415
1600.0,40.82340704566739,40.82340704566739
1700.0,47.68384039002214,47.68384039002214
1800.0,58.40213445535017,58.40213445535017
1900.0,66.39057240656633,66.39057240656633
2000.0,77.42883773645049,77.42883773645049
2100.0,80.76176793209365,80.76176793209365
2200.0,79.89664464925123,79.89664464925123
2300.0,84.82774254040291,84.82774254040291
2400.0,83.02301265731678,83.02301265731678
2500.0,84.99212350194112,84.99212350194112
2600.0,90.43220645388121,90.43220645388121
2700.0,80.21698457477584,80.21698457477584
2800.0,87.63276301183144,87.63276301183144
2900.0,84.01792874028513,84.01792874028513
3000.0,87.89448956292291,87.89448956292291
3100.0,84.28357885429274,84.28357885429274
3200.0,84.91230181413401,84.91230181413401
3300.0,84.34152823920263,84.34152823920263
3400.0,91.21579793270242,91.21579793270242
3600.0,91.60246710813692,91.60246710813692
