Month,Elevation,SCA,CCA
1.0,0.0,0.0,8.224637067047592
1.0,100.0,0.0,6.255502298066052
1.0,200.0,0.0,4.079971793651132
1.0,300.0,0.0,2.7031884639235404
1.0,400.0,0.0,2.359538508453249
1.0,500.0,0.0,1.9759372255603633
1.0,600.0,0.0,1.4666116186842948
1.0,700.0,0.0,1.275437602193207
1.0,800.0,0.0,0.9821824791578968
1.0,900.0,0.0,0.8604897374508994
1.0,1000.0,0.0,0.6926959473858678
1.0,1100.0,0.0,0.622329503891388
1.0,1200.0,0.0,0.6170658246477373
1.0,1300.0,0.0,0.6485107577296896
1.0,1400.0,0.0,0.6299256628107844
1.0,1500.0,0.0,0.6046886382531911
1.0,1600.0,0.0,0.5781461486949981
1.0,1700.0,0.003171086026307013,0.6754773176452319
1.0,1800.0,0.0,0.6819320926739288
1.0,1900.0,0.0,0.7463945945247139
1.0,2000.0,0.007666543305232211,0.7788975237788252
1.0,2100.0,0.0,0.8450796182818902
1.0,2200.0,0.0,0.9397928070771393
1.0,2300.0,0.005210740645236625,0.9014247022787527
1.0,2400.0,0.0,0.8489470776337283
1.0,2500.0,0.006001296536791905,0.9046686574136027
1.0,2600.0,0.0,0.8699708749111174
1.0,2700.0,0.030164780230467106,0.822302505575218
1.0,2800.0,0.040064037369490324,0.8215941395880257
1.0,2900.0,0.03131932271098615,0.8534481177324846
1.0,3000.0,0.010945541861917778,0.9466412926732002
1.0,3100.0,0.0,1.02409167866746
1.0,3200.0,0.0,1.3142015949317838
1.0,3300.0,0.042383436767975874,1.2699815430890848
1.0,3400.0,0.2816235883381373,1.2841259268179017
1.0,3500.0,0.19652101016451862,1.389182410346382
1.0,3600.0,1.0,1.161290322580645
2.0,0.0,0.0,6.433221231481405
2.0,100.0,0.0,4.485506418624881
2.0,200.0,0.0,2.226860896688209
2.0,300.0,0.0,1.1873093674326642
2.0,400.0,0.0,0.9635891593889399
2.0,500.0,0.0,0.6864970179457098
2.0,600.0,0.0,0.4029369777934193
2.0,700.0,0.0,0.259233381758068
2.0,800.0,0.0,0.13184252096581683
2.0,900.0,0.0,0.07091536564591017
2.0,1000.0,0.0,0.01650929448258186
2.0,1100.0,0.0,0.01063864571176401
2.0,1200.0,0.0,0.003671862342299637
2.0,1300.0,0.0,0.0010283362028406932
2.0,1400.0,0.0,0.002748348798618106
2.0,1500.0,0.0,0.0021243582275955993
2.0,1600.0,0.0,0.0040861162817080856
2.0,1700.0,0.0,0.011098195460671569
2.0,1800.0,0.0,0.017358725256201506
2.0,1900.0,0.0,0.011435231412792308
2.0,2000.0,0.0,0.012561938108062993
2.0,2100.0,0.005800503131513456,0.012278395894691568
2.0,2200.0,0.021646029956614774,0.007986681004299076
2.0,2300.0,0.033001357419831956,0.009502179415625664
2.0,2400.0,0.02736088198607814,0.011271131526279121
2.0,2500.0,0.01200259307358381,0.004842358690257052
2.0,2600.0,0.03518827383507092,0.014462602813583693
2.0,2700.0,0.042636756671910234,0.003705257504006552
