Month,Elevation,SCA,CCA
1.0,0.0,0.4363229066210936,24.85455833436877
1.0,100.0,0.8260805647452809,37.85944565126426
1.0,200.0,1.2674321151955175,44.947490586360296
1.0,300.0,2.992403074479492,52.599469809780274
1.0,400.0,8.052244354688304,64.85374392710624
1.0,500.0,15.581573018598252,71.4950907184487
1.0,600.0,27.553599990837785,78.89498911095063
1.0,700.0,39.16292915546843,83.67751248683054
1.0,800.0,50.68870283051617,87.19717816994914
1.0,900.0,59.79374023316167,89.58387773497098
1.0,1000.0,71.36197707712383,91.9996594738684
1.0,1100.0,81.40501157307415,94.68554009494622
1.0,1200.0,86.15331194411729,96.66319845200792
1.0,1300.0,87.32169448010269,97.86822145844164
1.0,1400.0,86.42123634725819,98.66332983425568
1.0,1500.0,91.89106690777577,98.86395613370134
1.0,1600.0,92.89842713663066,98.81462463399195
1.0,1700.0,90.2879253163002,98.96409650871625
1.0,1800.0,88.43310767246938,98.90911170733233
1.0,1900.0,92.33664881407805,98.88099645416614
1.0,2000.0,94.65522809850626,98.74421451547755
1.0,2100.0,93.18057455540355,98.44896518247144
1.0,2200.0,94.28783382789318,98.04652053220946
1.0,2300.0,96.32,98.70537634408626
1.0,2400.0,78.73134328358209,99.7380837746752
1.0,2500.0,91.89189189189189,99.70706190061027
2.0,0.0,0.4896982063492648,24.887436807090833
2.0,100.0,0.8790520141797009,35.54757232240125
2.0,200.0,1.3478727366315166,42.29966285038718
2.0,300.0,3.050734258848187,49.467672557744415
2.0,400.0,7.91194253956022,61.57562586947641
2.0,500.0,15.031002036730182,67.75783850494602
2.0,600.0,26.659873809011025,74.59970036173489
2.0,700.0,37.93454993426729,79.35327650843544
2.0,800.0,50.055105931453134,82.83776044932459
2.0,900.0,59.8447960251046,85.3443588846189
2.0,1000.0,71.54994161499104,87.98180894939735
2.0,1100.0,82.40111766356662,91.05705723508096
2.0,1200.0,89.05900986882183,93.67980157531645
2.0,1300.0,92.21473684210527,95.46913065034344
2.0,1400.0,90.09779304132418,96.88388981242001
2.0,1500.0,89.47985533453888,97.22347836629827
2.0,1600.0,89.1993556945234,97.12688558231497
2.0,1700.0,92.3111411374524,97.51878237946715
2.0,1800.0,94.01499032882012,97.371350372543
2.0,1900.0,95.3241520020403,97.52034763115584
2.0,2000.0,94.10092854259184,97.17515963078516
2.0,2100.0,95.34268125854993,96.47260406228955
2.0,2200.0,97.87091988130564,96.28084299308576
2.0,2300.0,99.78666666666666,97.66361942655058
2.0,2400.0,100.0,98.82234337972884
2.0,2500.0,100.0,99.06803355079214
3.0,0.0,1.0262920095107284,25.494195472069073
3.0,100.0,1.6211311405003908,35.43223084598651
3.0,200.0,2.486246262891589,41.67338677015115
3.0,300.0,5.0184666775187345,49.160861921409015
3.0,400.0,11.708706591867227,61.879064867550476
3.0,500.0,20.306233084768362,68.45949822898933
3.0,600.0,33.69639171830688,75.00283339625268
3.0,700.0,46.667920686669106,79.0311822161133
3.0,800.0,59.09620450395698,81.78417777158968
3.0,900.0,69.02989713430246,83.51058487814338
3.0,1000.0,79.28598432250158,85.05249431777123
3.0,1100.0,87.87971684810522,87.0975606397683
3.0,1200.0,92.95540754579052,89.10557065096272
3.0,1300.0,95.18053915275995,90.70170860232035
3.0,1400.0,95.3998986600608,92.45232328276859
