Elevation,Area
100,141.25
200,61.39
300,73.41
400,81.36
500,92.09
600,94.66
700,104.75
800,107.54
900,102.61
1000,88.87
1100,82.86
1200,82.43
1300,74.06
1400,75.35
1500,70.84
1600,74.27
1700,58.82
1800,54.52
1900,48.94
2000,45.94
2100,38.85
2200,32.20
2300,34.56
2400,31.98
2500,30.70
2600,30.70
2700,29.41
2800,27.91
2900,25.54
3000,27.91
3100,17.82
3200,11.81
3300,12.66
3400,8.37
3500,3.22
