Elevation,SCA,CCA
0.0,0.005686489949816047,0.005686489949816047
100.0,0.004645522993005592,0.004645522993005592
200.0,0.0043961905097110515,0.0043961905097110515
300.0,0.004394514384849939,0.004394514384849939
400.0,0.005241561767248269,0.005241561767248269
500.0,0.006139127587722187,0.006139127587722187
600.0,0.014866416344365585,0.014866416344365585
700.0,0.01786429041268621,0.01786429041268621
800.0,0.02210761502751443,0.02210761502751443
900.0,0.029360102556954617,0.029360102556954617
1000.0,0.048535582814585115,0.048535582814585115
1100.0,0.07348822572929942,0.07348822572929942
1200.0,0.12372329817659723,0.12372329817659723
1300.0,0.19354405702937283,0.19354405702937283
1400.0,0.34903389099012355,0.34903389099012355
1500.0,0.5076832590264426,0.5076832590264426
1600.0,0.7282916404369446,0.7282916404369446
1700.0,1.2121410035351705,1.2121410035351705
1800.0,1.7711846167873624,1.7711846167873624
1900.0,2.9240626815757826,2.9240626815757826
2000.0,3.83074663350622,3.83074663350622
2100.0,5.562354690033285,5.562354690033285
2200.0,6.887024002058927,6.887024002058927
2300.0,8.359776164978893,8.359776164978893
2400.0,10.657956553509841,10.657956553509841
2500.0,13.554019867877203,13.554019867877203
2600.0,16.191113285756924,16.191113285756924
2700.0,19.48893956357735,19.48893956357735
2800.0,22.329996213851764,22.329996213851764
2900.0,24.946968081717095,24.946968081717095
3000.0,26.960632733582763,26.960632733582763
3100.0,29.35883551628874,29.35883551628874
3200.0,31.90083093311153,31.90083093311153
3300.0,38.41239572717258,38.41239572717258
3400.0,38.820423740968785,38.820423740968785
3500.0,38.94633258170834,38.94633258170834
3600.0,47.883720930232556,47.883720930232556
